Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RoundNumber
0 days 00:30:00.135000,ANT,12,0 days 00:01:20.455000,9.0,2.0,,,0 days 00:00:29.508000,0 days 00:00:27.193000,0 days 00:00:23.754000,0 days 00:29:09.188000,0 days 00:29:36.381000,0 days 00:30:00.135000,256.0,291.0,285.0,327.0,False,SOFT,5.0,True,Mercedes,0 days 00:28:39.680000,,1,,,,False,True,23
0 days 00:46:27.913000,ANT,12,0 days 00:01:20.450000,12.0,3.0,,,0 days 00:00:29.403000,0 days 00:00:27.295000,0 days 00:00:23.752000,0 days 00:45:36.866000,0 days 00:46:04.161000,0 days 00:46:27.913000,256.0,290.0,286.0,325.0,True,SOFT,2.0,True,Mercedes,0 days 00:45:07.463000,,1,,,,False,True,23
0 days 00:52:43.531000,ANT,12,0 days 00:01:20.084000,15.0,4.0,,,0 days 00:00:29.279000,0 days 00:00:27.142000,0 days 00:00:23.663000,0 days 00:51:52.726000,0 days 00:52:19.868000,0 days 00:52:43.531000,256.0,291.0,285.0,328.0,True,SOFT,2.0,True,Mercedes,0 days 00:51:23.447000,,1,,,,False,True,23
0 days 01:05:44.246000,ANT,12,0 days 00:01:20.175000,18.0,5.0,,,0 days 00:00:29.392000,0 days 00:00:27.115000,0 days 00:00:23.668000,0 days 01:04:53.463000,0 days 01:05:20.578000,0 days 01:05:44.246000,256.0,292.0,285.0,326.0,True,SOFT,5.0,False,Mercedes,0 days 01:04:24.071000,,1,,,,False,True,23
0 days 01:17:42.763000,ANT,12,0 days 00:01:19.846000,21.0,6.0,,,0 days 00:00:29.331000,0 days 00:00:26.954000,0 days 00:00:23.561000,0 days 01:16:52.248000,0 days 01:17:19.202000,0 days 01:17:42.763000,258.0,292.0,284.0,325.0,True,SOFT,2.0,True,Mercedes,0 days 01:16:22.917000,,1,,,,False,True,23
0 days 00:15:25.744000,HAD,6,0 days 00:01:21.406000,2.0,1.0,,,0 days 00:00:30.096000,0 days 00:00:27.522000,0 days 00:00:23.788000,0 days 00:14:34.434000,0 days 00:15:01.956000,0 days 00:15:25.744000,252.0,287.0,282.0,322.0,True,SOFT,8.0,False,Racing Bulls,0 days 00:14:04.338000,,1,,,,False,True,23
0 days 00:21:07.665000,HAD,6,0 days 00:01:20.603000,5.0,2.0,,,0 days 00:00:29.689000,0 days 00:00:27.234000,0 days 00:00:23.680000,0 days 00:20:16.751000,0 days 00:20:43.985000,0 days 00:21:07.665000,254.0,287.0,283.0,321.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:19:47.062000,,1,,,,False,True,23
0 days 00:28:54.930000,HAD,6,0 days 00:01:20.779000,8.0,3.0,,,0 days 00:00:29.746000,0 days 00:00:27.294000,0 days 00:00:23.739000,0 days 00:28:03.897000,0 days 00:28:31.191000,0 days 00:28:54.930000,253.0,287.0,281.0,322.0,False,SOFT,5.0,False,Racing Bulls,0 days 00:27:34.151000,,1,,,,False,True,23
0 days 00:44:32.004000,HAD,6,0 days 00:01:20.350000,11.0,4.0,,,0 days 00:00:29.538000,0 days 00:00:27.195000,0 days 00:00:23.617000,0 days 00:43:41.192000,0 days 00:44:08.387000,0 days 00:44:32.004000,255.0,287.0,283.0,322.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:43:11.654000,,1,,,,False,True,23
0 days 00:52:30.750000,HAD,6,0 days 00:01:20.354000,14.0,5.0,,,0 days 00:00:29.489000,0 days 00:00:27.293000,0 days 00:00:23.572000,0 days 00:51:39.885000,0 days 00:52:07.178000,0 days 00:52:30.750000,254.0,287.0,283.0,323.0,False,SOFT,2.0,True,Racing Bulls,0 days 00:51:10.396000,,1,,,,False,True,23
0 days 01:03:58.015000,HAD,6,0 days 00:01:20.114000,17.0,6.0,,,0 days 00:00:29.473000,0 days 00:00:27.125000,0 days 00:00:23.516000,0 days 01:03:07.374000,0 days 01:03:34.499000,0 days 01:03:58.015000,256.0,287.0,283.0,323.0,True,SOFT,2.0,True,Racing Bulls,0 days 01:02:37.901000,,1,,,,False,True,23
0 days 00:14:33.315000,SAI,55,0 days 00:01:22.354000,2.0,1.0,,,0 days 00:00:30.450000,0 days 00:00:27.844000,0 days 00:00:24.060000,0 days 00:13:41.411000,0 days 00:14:09.255000,0 days 00:14:33.315000,248.0,287.0,283.0,317.0,True,SOFT,8.0,False,Williams,0 days 00:13:10.961000,,1,,,,False,True,23
0 days 00:17:58.342000,SAI,55,0 days 00:01:21.749000,4.0,1.0,,,0 days 00:00:30.025000,0 days 00:00:27.658000,0 days 00:00:24.066000,0 days 00:17:06.618000,0 days 00:17:34.276000,0 days 00:17:58.342000,249.0,288.0,282.0,324.0,True,SOFT,10.0,False,Williams,0 days 00:16:36.593000,,1,,,,False,True,23
0 days 00:23:52.583000,SAI,55,0 days 00:01:20.740000,7.0,2.0,,,0 days 00:00:29.659000,0 days 00:00:27.428000,0 days 00:00:23.653000,0 days 00:23:01.502000,0 days 00:23:28.930000,0 days 00:23:52.583000,252.0,289.0,285.0,326.0,True,SOFT,2.0,True,Williams,0 days 00:22:31.843000,,1,,,,False,True,23
0 days 00:29:32.755000,SAI,55,0 days 00:01:20.520000,10.0,2.0,,,0 days 00:00:29.669000,0 days 00:00:27.252000,0 days 00:00:23.599000,0 days 00:28:41.904000,0 days 00:29:09.156000,0 days 00:29:32.755000,252.0,289.0,285.0,324.0,True,SOFT,5.0,True,Williams,0 days 00:28:12.235000,,1,,,,False,True,23
0 days 00:44:52,SAI,55,0 days 00:01:20.251000,15.0,4.0,,,0 days 00:00:29.546000,0 days 00:00:27.164000,0 days 00:00:23.541000,0 days 00:44:01.295000,0 days 00:44:28.459000,0 days 00:44:52,252.0,289.0,284.0,324.0,True,SOFT,2.0,True,Williams,0 days 00:43:31.749000,,1,,,,False,True,23
0 days 00:52:04.669000,SAI,55,0 days 00:01:20.439000,18.0,5.0,,,0 days 00:00:29.693000,0 days 00:00:27.212000,0 days 00:00:23.534000,0 days 00:51:13.923000,0 days 00:51:41.135000,0 days 00:52:04.669000,249.0,289.0,284.0,320.0,False,SOFT,2.0,True,Williams,0 days 00:50:44.230000,,1,,,,False,True,23
0 days 01:04:55.446000,SAI,55,0 days 00:01:20.707000,21.0,6.0,,,0 days 00:00:29.816000,0 days 00:00:27.274000,0 days 00:00:23.617000,0 days 01:04:04.555000,0 days 01:04:31.829000,0 days 01:04:55.446000,254.0,289.0,284.0,321.0,True,SOFT,5.0,False,Williams,0 days 01:03:34.739000,,1,,,,False,True,23
0 days 01:17:56.080000,SAI,55,0 days 00:01:20.287000,24.0,7.0,,,0 days 00:00:29.573000,0 days 00:00:27.178000,0 days 00:00:23.536000,0 days 01:17:05.366000,0 days 01:17:32.544000,0 days 01:17:56.080000,253.0,289.0,285.0,323.0,True,SOFT,2.0,True,Williams,0 days 01:16:35.793000,,1,,,,False,True,23
0 days 00:16:02.808000,ALO,14,0 days 00:01:20.980000,2.0,1.0,,,0 days 00:00:29.884000,0 days 00:00:27.409000,0 days 00:00:23.687000,0 days 00:15:11.712000,0 days 00:15:39.121000,0 days 00:16:02.808000,253.0,286.0,280.0,323.0,True,SOFT,2.0,True,Aston Martin,0 days 00:14:41.828000,,1,,,,False,True,23
0 days 00:19:19.765000,ALO,14,0 days 00:01:20.894000,4.0,1.0,,,0 days 00:00:29.629000,0 days 00:00:27.443000,0 days 00:00:23.822000,0 days 00:18:28.500000,0 days 00:18:55.943000,0 days 00:19:19.765000,254.0,286.0,281.0,324.0,True,SOFT,4.0,True,Aston Martin,0 days 00:17:58.871000,,1,,,,False,True,23
0 days 00:26:48.785000,ALO,14,0 days 00:01:20.598000,7.0,2.0,,,0 days 00:00:29.509000,0 days 00:00:27.398000,0 days 00:00:23.691000,0 days 00:25:57.696000,0 days 00:26:25.094000,0 days 00:26:48.785000,256.0,286.0,278.0,321.0,True,SOFT,2.0,True,Aston Martin,0 days 00:25:28.187000,,1,,,,False,True,23
0 days 00:44:44.231000,ALO,14,0 days 00:01:20.424000,11.0,3.0,,,0 days 00:00:29.437000,0 days 00:00:27.360000,0 days 00:00:23.627000,0 days 00:43:53.244000,0 days 00:44:20.604000,0 days 00:44:44.231000,255.0,287.0,281.0,325.0,True,SOFT,2.0,True,Aston Martin,0 days 00:43:23.807000,,1,,,,False,True,23
0 days 00:52:24.211000,ALO,14,0 days 00:01:20.219000,14.0,4.0,,,0 days 00:00:29.500000,0 days 00:00:27.170000,0 days 00:00:23.549000,0 days 00:51:33.492000,0 days 00:52:00.662000,0 days 00:52:24.211000,254.0,287.0,281.0,322.0,True,SOFT,2.0,True,Aston Martin,0 days 00:51:03.992000,,1,,,,False,True,23
0 days 01:05:50.084000,ALO,14,0 days 00:01:20.552000,17.0,5.0,,,0 days 00:00:29.472000,0 days 00:00:27.452000,0 days 00:00:23.628000,0 days 01:04:59.004000,0 days 01:05:26.456000,0 days 01:05:50.084000,257.0,288.0,280.0,324.0,True,SOFT,5.0,False,Aston Martin,0 days 01:04:29.532000,,1,,,,False,True,23
0 days 01:16:52.433000,ALO,14,0 days 00:01:20.418000,20.0,6.0,,,0 days 00:00:29.358000,0 days 00:00:27.432000,0 days 00:00:23.628000,0 days 01:16:01.373000,0 days 01:16:28.805000,0 days 01:16:52.433000,257.0,287.0,280.0,323.0,True,SOFT,5.0,False,Aston Martin,0 days 01:15:32.015000,,1,,,,False,True,23
0 days 00:16:30.086000,GAS,10,0 days 00:01:22.060000,2.0,1.0,,,0 days 00:00:30.339000,0 days 00:00:27.841000,0 days 00:00:23.880000,0 days 00:15:38.365000,0 days 00:16:06.206000,0 days 00:16:30.086000,250.0,286.0,279.0,325.0,True,SOFT,2.0,True,Alpine,0 days 00:15:08.026000,,1,,,,False,True,23
0 days 00:21:38.297000,GAS,10,0 days 00:01:20.681000,5.0,2.0,,,0 days 00:00:29.772000,0 days 00:00:27.194000,0 days 00:00:23.715000,0 days 00:20:47.388000,0 days 00:21:14.582000,0 days 00:21:38.297000,254.0,287.0,279.0,323.0,True,SOFT,2.0,True,Alpine,0 days 00:20:17.616000,,1,,,,False,True,23
0 days 00:29:54.160000,GAS,10,0 days 00:01:20.513000,8.0,3.0,,,0 days 00:00:29.541000,0 days 00:00:27.299000,0 days 00:00:23.673000,0 days 00:29:03.188000,0 days 00:29:30.487000,0 days 00:29:54.160000,256.0,287.0,282.0,326.0,False,SOFT,2.0,True,Alpine,0 days 00:28:33.647000,,1,,,,False,True,23
0 days 00:45:01.133000,GAS,10,0 days 00:01:20.442000,11.0,4.0,,,0 days 00:00:29.487000,0 days 00:00:27.370000,0 days 00:00:23.585000,0 days 00:44:10.178000,0 days 00:44:37.548000,0 days 00:45:01.133000,254.0,287.0,283.0,325.0,True,SOFT,2.0,True,Alpine,0 days 00:43:40.691000,,1,,,,False,True,23
0 days 00:52:39.077000,GAS,10,0 days 00:01:20.324000,14.0,5.0,,,0 days 00:00:29.495000,0 days 00:00:27.210000,0 days 00:00:23.619000,0 days 00:51:48.248000,0 days 00:52:15.458000,0 days 00:52:39.077000,256.0,287.0,283.0,325.0,True,SOFT,2.0,True,Alpine,0 days 00:51:18.753000,,1,,,,False,True,23
0 days 01:04:21.415000,GAS,10,0 days 00:01:20.744000,17.0,6.0,,,0 days 00:00:29.563000,0 days 00:00:27.318000,0 days 00:00:23.863000,0 days 01:03:30.234000,0 days 01:03:57.552000,0 days 01:04:21.415000,255.0,287.0,280.0,324.0,True,SOFT,5.0,False,Alpine,0 days 01:03:00.671000,,1,,,,False,True,23
0 days 01:17:23.160000,GAS,10,0 days 00:01:20.477000,20.0,7.0,,,0 days 00:00:29.551000,0 days 00:00:27.243000,0 days 00:00:23.683000,0 days 01:16:32.234000,0 days 01:16:59.477000,0 days 01:17:23.160000,256.0,287.0,283.0,325.0,True,SOFT,5.0,False,Alpine,0 days 01:16:02.683000,,1,,,,False,True,23
0 days 00:15:57.409000,LEC,16,0 days 00:01:21.924000,2.0,1.0,,,0 days 00:00:30.255000,0 days 00:00:27.620000,0 days 00:00:24.049000,0 days 00:15:05.740000,0 days 00:15:33.360000,0 days 00:15:57.409000,253.0,289.0,284.0,321.0,True,SOFT,8.0,False,Ferrari,0 days 00:14:35.485000,,1,,,,False,True,23
0 days 00:20:49.102000,LEC,16,0 days 00:01:21.018000,5.0,2.0,,,0 days 00:00:29.798000,0 days 00:00:27.484000,0 days 00:00:23.736000,0 days 00:19:57.882000,0 days 00:20:25.366000,0 days 00:20:49.102000,257.0,290.0,283.0,323.0,True,SOFT,2.0,True,Ferrari,0 days 00:19:28.084000,,1,,,,False,True,23
0 days 00:28:10.597000,LEC,16,0 days 00:01:20.564000,8.0,3.0,,,0 days 00:00:29.580000,0 days 00:00:27.347000,0 days 00:00:23.637000,0 days 00:27:19.613000,0 days 00:27:46.960000,0 days 00:28:10.597000,258.0,289.0,282.0,320.0,True,SOFT,2.0,True,Ferrari,0 days 00:26:50.033000,,1,,,,False,True,23
0 days 00:41:19.919000,LEC,16,0 days 00:01:20.792000,11.0,4.0,,,0 days 00:00:29.672000,0 days 00:00:27.395000,0 days 00:00:23.725000,0 days 00:40:28.799000,0 days 00:40:56.194000,0 days 00:41:19.919000,259.0,289.0,284.0,321.0,True,SOFT,5.0,False,Ferrari,0 days 00:39:59.127000,,1,,,,False,True,23
0 days 00:46:22.811000,LEC,16,0 days 00:01:20.830000,14.0,5.0,,,0 days 00:00:29.542000,0 days 00:00:27.626000,0 days 00:00:23.662000,0 days 00:45:31.523000,0 days 00:45:59.149000,0 days 00:46:22.811000,253.0,290.0,281.0,322.0,False,SOFT,2.0,True,Ferrari,0 days 00:45:01.981000,,1,,,,False,True,23
0 days 00:53:07.808000,LEC,16,0 days 00:01:20.343000,17.0,6.0,,,0 days 00:00:29.520000,0 days 00:00:27.318000,0 days 00:00:23.505000,0 days 00:52:16.985000,0 days 00:52:44.303000,0 days 00:53:07.808000,259.0,290.0,285.0,324.0,True,SOFT,2.0,True,Ferrari,0 days 00:51:47.465000,,1,,,,False,True,23
0 days 01:16:46.402000,LEC,16,0 days 00:01:20.561000,22.0,8.0,,,0 days 00:00:29.633000,0 days 00:00:27.367000,0 days 00:00:23.561000,0 days 01:15:55.474000,0 days 01:16:22.841000,0 days 01:16:46.402000,259.0,290.0,284.0,321.0,True,SOFT,5.0,False,Ferrari,0 days 01:15:25.841000,,1,,,,False,True,23
0 days 00:14:40.831000,HUL,27,0 days 00:01:22.440000,2.0,1.0,,,0 days 00:00:30.489000,0 days 00:00:27.798000,0 days 00:00:24.153000,0 days 00:13:48.880000,0 days 00:14:16.678000,0 days 00:14:40.831000,249.0,287.0,282.0,320.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:13:18.391000,,1,,,,False,True,23
0 days 00:18:04.661000,HUL,27,0 days 00:01:21.590000,4.0,1.0,,,0 days 00:00:30.076000,0 days 00:00:27.614000,0 days 00:00:23.900000,0 days 00:17:13.147000,0 days 00:17:40.761000,0 days 00:18:04.661000,251.0,286.0,281.0,325.0,True,SOFT,4.0,True,Kick Sauber,0 days 00:16:43.071000,,1,,,,False,True,23
0 days 00:24:09.644000,HUL,27,0 days 00:01:20.807000,7.0,2.0,,,0 days 00:00:29.756000,0 days 00:00:27.365000,0 days 00:00:23.686000,0 days 00:23:18.593000,0 days 00:23:45.958000,0 days 00:24:09.644000,253.0,286.0,280.0,324.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:22:48.837000,,1,,,,False,True,23
0 days 00:29:25.864000,HUL,27,0 days 00:01:20.630000,10.0,3.0,,,0 days 00:00:29.657000,0 days 00:00:27.276000,0 days 00:00:23.697000,0 days 00:28:34.891000,0 days 00:29:02.167000,0 days 00:29:25.864000,254.0,286.0,280.0,323.0,True,SOFT,5.0,False,Kick Sauber,0 days 00:28:05.234000,,1,,,,False,True,23
0 days 00:40:54.901000,HUL,27,0 days 00:01:20.795000,13.0,4.0,,,0 days 00:00:29.638000,0 days 00:00:27.359000,0 days 00:00:23.798000,0 days 00:40:03.744000,0 days 00:40:31.103000,0 days 00:40:54.901000,255.0,286.0,281.0,322.0,True,SOFT,7.0,False,Kick Sauber,0 days 00:39:34.106000,,1,,,,False,True,23
0 days 00:47:21.319000,HUL,27,0 days 00:01:20.419000,16.0,5.0,,,0 days 00:00:29.578000,0 days 00:00:27.212000,0 days 00:00:23.629000,0 days 00:46:30.478000,0 days 00:46:57.690000,0 days 00:47:21.319000,254.0,286.0,282.0,322.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:46:00.900000,,1,,,,False,True,23
0 days 00:53:17.996000,HUL,27,0 days 00:01:20.353000,19.0,6.0,,,0 days 00:00:29.545000,0 days 00:00:27.140000,0 days 00:00:23.668000,0 days 00:52:27.188000,0 days 00:52:54.328000,0 days 00:53:17.996000,254.0,286.0,282.0,322.0,True,SOFT,5.0,False,Kick Sauber,0 days 00:51:57.643000,,1,,,,False,True,23
0 days 00:15:18.503000,LAW,30,0 days 00:01:21.681000,2.0,1.0,,,0 days 00:00:30.069000,0 days 00:00:27.765000,0 days 00:00:23.847000,0 days 00:14:26.891000,0 days 00:14:54.656000,0 days 00:15:18.503000,253.0,287.0,282.0,321.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:13:56.822000,,1,,,,False,True,23
0 days 00:20:34.086000,LAW,30,0 days 00:01:21.031000,5.0,2.0,,,0 days 00:00:29.872000,0 days 00:00:27.386000,0 days 00:00:23.773000,0 days 00:19:42.927000,0 days 00:20:10.313000,0 days 00:20:34.086000,255.0,287.0,283.0,322.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:19:13.055000,,1,,,,False,True,23
0 days 00:29:07.722000,LAW,30,0 days 00:01:20.539000,8.0,3.0,,,0 days 00:00:29.638000,0 days 00:00:27.297000,0 days 00:00:23.604000,0 days 00:28:16.821000,0 days 00:28:44.118000,0 days 00:29:07.722000,257.0,287.0,284.0,323.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:27:47.183000,,1,,,,False,True,23
0 days 00:44:07.537000,LAW,30,0 days 00:01:20.584000,11.0,4.0,,,0 days 00:00:29.720000,0 days 00:00:27.275000,0 days 00:00:23.589000,0 days 00:43:16.673000,0 days 00:43:43.948000,0 days 00:44:07.537000,257.0,287.0,282.0,318.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:42:46.953000,,1,,,,False,True,23
0 days 00:53:01.309000,LAW,30,0 days 00:01:20.433000,14.0,5.0,,,0 days 00:00:29.602000,0 days 00:00:27.235000,0 days 00:00:23.596000,0 days 00:52:10.478000,0 days 00:52:37.713000,0 days 00:53:01.309000,256.0,287.0,282.0,323.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:51:40.876000,,1,,,,False,True,23
0 days 00:15:10.026000,BEA,87,0 days 00:01:21.644000,2.0,1.0,,,0 days 00:00:30.235000,0 days 00:00:27.453000,0 days 00:00:23.956000,0 days 00:14:18.617000,0 days 00:14:46.070000,0 days 00:15:10.026000,251.0,288.0,282.0,321.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:13:48.382000,,1,,,,False,True,23
0 days 00:18:38.919000,BEA,87,0 days 00:01:21.151000,4.0,1.0,,,0 days 00:00:29.826000,0 days 00:00:27.406000,0 days 00:00:23.919000,0 days 00:17:47.594000,0 days 00:18:15,0 days 00:18:38.919000,254.0,287.0,276.0,323.0,True,SOFT,4.0,True,Haas F1 Team,0 days 00:17:17.768000,,1,,,,False,True,23
0 days 00:24:45.367000,BEA,87,0 days 00:01:20.685000,7.0,2.0,,,0 days 00:00:29.666000,0 days 00:00:27.287000,0 days 00:00:23.732000,0 days 00:23:54.348000,0 days 00:24:21.635000,0 days 00:24:45.367000,255.0,288.0,282.0,323.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:23:24.682000,,1,,,,False,True,23
0 days 00:30:26.330000,BEA,87,0 days 00:01:20.548000,10.0,2.0,,,0 days 00:00:29.532000,0 days 00:00:27.289000,0 days 00:00:23.727000,0 days 00:29:35.314000,0 days 00:30:02.603000,0 days 00:30:26.330000,255.0,287.0,280.0,324.0,True,SOFT,5.0,True,Haas F1 Team,0 days 00:29:05.782000,,1,,,,False,True,23
0 days 00:41:02.585000,BEA,87,0 days 00:01:20.438000,13.0,3.0,,,0 days 00:00:29.517000,0 days 00:00:27.233000,0 days 00:00:23.688000,0 days 00:40:11.664000,0 days 00:40:38.897000,0 days 00:41:02.585000,254.0,288.0,283.0,322.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:39:42.147000,,1,,,,False,True,23
0 days 00:47:04.211000,BEA,87,0 days 00:01:20.788000,16.0,4.0,,,0 days 00:00:29.615000,0 days 00:00:27.308000,0 days 00:00:23.865000,0 days 00:46:13.038000,0 days 00:46:40.346000,0 days 00:47:04.211000,252.0,287.0,282.0,318.0,False,SOFT,2.0,True,Haas F1 Team,0 days 00:45:43.423000,,1,,,,False,True,23
0 days 00:52:49.493000,BEA,87,0 days 00:01:20.781000,19.0,4.0,,,0 days 00:00:29.601000,0 days 00:00:27.384000,0 days 00:00:23.796000,0 days 00:51:58.313000,0 days 00:52:25.697000,0 days 00:52:49.493000,254.0,288.0,282.0,322.0,False,SOFT,5.0,True,Haas F1 Team,0 days 00:51:28.712000,,1,,,,False,True,23
0 days 00:14:53.765000,BOR,5,0 days 00:01:21.945000,2.0,1.0,,,0 days 00:00:30.195000,0 days 00:00:27.784000,0 days 00:00:23.966000,0 days 00:14:02.015000,0 days 00:14:29.799000,0 days 00:14:53.765000,252.0,286.0,280.0,322.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:13:31.820000,,1,,,,False,True,23
0 days 00:18:28.342000,BOR,5,0 days 00:01:21.385000,4.0,1.0,,,0 days 00:00:29.781000,0 days 00:00:27.742000,0 days 00:00:23.862000,0 days 00:17:36.738000,0 days 00:18:04.480000,0 days 00:18:28.342000,252.0,287.0,280.0,322.0,True,SOFT,4.0,True,Kick Sauber,0 days 00:17:06.957000,,1,,,,False,True,23
0 days 00:24:29.569000,BOR,5,0 days 00:01:20.945000,7.0,2.0,,,0 days 00:00:29.655000,0 days 00:00:27.539000,0 days 00:00:23.751000,0 days 00:23:38.279000,0 days 00:24:05.818000,0 days 00:24:29.569000,254.0,287.0,280.0,325.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:23:08.624000,,1,,,,False,True,23
0 days 00:30:11.455000,BOR,5,0 days 00:01:20.653000,10.0,3.0,,,0 days 00:00:29.469000,0 days 00:00:27.482000,0 days 00:00:23.702000,0 days 00:29:20.271000,0 days 00:29:47.753000,0 days 00:30:11.455000,257.0,286.0,281.0,325.0,True,SOFT,5.0,False,Kick Sauber,0 days 00:28:50.802000,,1,,,,False,True,23
0 days 00:41:09.904000,BOR,5,0 days 00:01:21.034000,13.0,4.0,,,0 days 00:00:29.685000,0 days 00:00:27.555000,0 days 00:00:23.794000,0 days 00:40:18.555000,0 days 00:40:46.110000,0 days 00:41:09.904000,252.0,286.0,279.0,322.0,True,SOFT,7.0,False,Kick Sauber,0 days 00:39:48.870000,,1,,,,False,True,23
0 days 00:47:14.179000,BOR,5,0 days 00:01:20.646000,16.0,5.0,,,0 days 00:00:29.492000,0 days 00:00:27.476000,0 days 00:00:23.678000,0 days 00:46:23.025000,0 days 00:46:50.501000,0 days 00:47:14.179000,256.0,286.0,282.0,322.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:45:53.533000,,1,,,,False,True,23
0 days 00:53:25.970000,BOR,5,0 days 00:01:20.534000,19.0,6.0,,,0 days 00:00:29.570000,0 days 00:00:27.354000,0 days 00:00:23.610000,0 days 00:52:35.006000,0 days 00:53:02.360000,0 days 00:53:25.970000,255.0,286.0,282.0,323.0,True,SOFT,5.0,False,Kick Sauber,0 days 00:52:05.436000,,1,,,,False,True,23
0 days 00:14:47.600000,ALB,23,0 days 00:01:22.385000,2.0,1.0,,,0 days 00:00:30.280000,0 days 00:00:27.770000,0 days 00:00:24.335000,0 days 00:13:55.495000,0 days 00:14:23.265000,0 days 00:14:47.600000,250.0,287.0,282.0,321.0,True,SOFT,7.0,False,Williams,0 days 00:13:25.215000,,1,,,,False,True,23
0 days 00:18:19.302000,ALB,23,0 days 00:01:21.709000,4.0,1.0,,,0 days 00:00:30.007000,0 days 00:00:27.758000,0 days 00:00:23.944000,0 days 00:17:27.600000,0 days 00:17:55.358000,0 days 00:18:19.302000,251.0,288.0,283.0,325.0,True,SOFT,9.0,False,Williams,0 days 00:16:57.593000,,1,,,,False,True,23
0 days 00:23:46.266000,ALB,23,0 days 00:01:20.932000,7.0,2.0,,,0 days 00:00:29.761000,0 days 00:00:27.404000,0 days 00:00:23.767000,0 days 00:22:55.095000,0 days 00:23:22.499000,0 days 00:23:46.266000,253.0,288.0,283.0,323.0,True,SOFT,2.0,True,Williams,0 days 00:22:25.334000,,1,,,,False,True,23
0 days 00:29:15.666000,ALB,23,0 days 00:01:20.629000,10.0,2.0,,,0 days 00:00:29.613000,0 days 00:00:27.334000,0 days 00:00:23.682000,0 days 00:28:24.650000,0 days 00:28:51.984000,0 days 00:29:15.666000,255.0,288.0,284.0,325.0,True,SOFT,5.0,True,Williams,0 days 00:27:55.037000,,1,,,,False,True,23
0 days 00:44:13.752000,ALB,23,0 days 00:01:20.629000,15.0,4.0,,,0 days 00:00:29.732000,0 days 00:00:27.209000,0 days 00:00:23.688000,0 days 00:43:22.855000,0 days 00:43:50.064000,0 days 00:44:13.752000,252.0,289.0,284.0,322.0,False,SOFT,2.0,True,Williams,0 days 00:42:53.123000,,1,,,,False,True,23
0 days 00:52:11.705000,ALB,23,0 days 00:01:20.690000,18.0,5.0,,,0 days 00:00:29.798000,0 days 00:00:27.260000,0 days 00:00:23.632000,0 days 00:51:20.813000,0 days 00:51:48.073000,0 days 00:52:11.705000,251.0,289.0,284.0,323.0,False,SOFT,2.0,True,Williams,0 days 00:50:51.015000,,1,,,,False,True,23
0 days 00:16:47.954000,TSU,22,0 days 00:01:21.350000,2.0,1.0,,,0 days 00:00:29.939000,0 days 00:00:27.610000,0 days 00:00:23.801000,0 days 00:15:56.543000,0 days 00:16:24.153000,0 days 00:16:47.954000,253.0,289.0,284.0,326.0,True,SOFT,8.0,False,Red Bull Racing,0 days 00:15:26.604000,,1,,,,False,True,23
0 days 00:23:33.146000,TSU,22,0 days 00:01:21.050000,5.0,2.0,,,0 days 00:00:29.776000,0 days 00:00:27.532000,0 days 00:00:23.742000,0 days 00:22:41.872000,0 days 00:23:09.404000,0 days 00:23:33.146000,253.0,288.0,284.0,323.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:22:12.096000,,1,,,,False,True,23
0 days 00:29:01.408000,TSU,22,0 days 00:01:20.761000,8.0,2.0,,,0 days 00:00:29.660000,0 days 00:00:27.464000,0 days 00:00:23.637000,0 days 00:28:10.307000,0 days 00:28:37.771000,0 days 00:29:01.408000,253.0,290.0,285.0,325.0,True,SOFT,5.0,True,Red Bull Racing,0 days 00:27:40.647000,,1,,,,False,True,23
0 days 00:15:04.277000,OCO,31,0 days 00:01:22.070000,2.0,1.0,,,0 days 00:00:30.408000,0 days 00:00:27.545000,0 days 00:00:24.117000,0 days 00:14:12.615000,0 days 00:14:40.160000,0 days 00:15:04.277000,250.0,288.0,283.0,320.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:13:42.207000,,1,,,,False,True,23
