DriverNumber,LapTime,SpeedST,Compound,TyreLife,Team,TrackTemp,Rainfall,WindSpeed,RoundNumber,FuelLevel,QualiBest,Target
18,100.035,298.0,MEDIUM,18.0,Aston Martin,31.4,False,1.9,4,27.0,89.841,1.1134671252546164
22,100.754,292.0,MEDIUM,19.0,Red Bull Racing,31.3,False,1.4,4,27.0,89.841,1.1214701528255475
23,99.164,305.0,HARD,14.0,Williams,31.3,False,1.4,4,27.0,89.841,1.1037722198105544
27,97.338,293.0,MEDIUM,3.0,Kick Sauber,31.4,False,1.9,4,27.0,89.841,1.0834474237820149
30,99.942,317.0,HARD,16.0,Racing Bulls,31.4,False,1.9,4,27.0,89.841,1.1124319631348716
31,97.098,303.0,HARD,3.0,Haas F1 Team,31.4,False,1.9,4,27.0,89.841,1.0807760376665443
44,97.517,297.0,MEDIUM,13.0,Ferrari,31.3,False,1.4,4,27.0,89.841,1.0854398325931367
55,99.28,323.0,MEDIUM,16.0,Williams,31.3,False,1.4,4,27.0,89.841,1.105063389766365
63,97.653,302.0,MEDIUM,17.0,Mercedes,31.3,False,1.4,4,27.0,89.841,1.0869536180585704
81,97.811,296.0,MEDIUM,16.0,McLaren,31.3,False,1.4,4,27.0,89.841,1.0887122805845886
87,99.239,302.0,HARD,16.0,Haas F1 Team,31.3,False,1.4,4,27.0,89.841,1.104607027971639
1,98.04,301.0,MEDIUM,5.0,Red Bull Racing,30.9,False,2.0,4,26.0,89.841,1.0912612281697667
4,97.927,306.0,MEDIUM,21.0,McLaren,31.4,False,1.9,4,26.0,89.841,1.0900034505403993
5,99.929,300.0,HARD,18.0,Kick Sauber,30.9,False,2.0,4,26.0,89.841,1.1122872630536171
6,97.158,299.0,HARD,3.0,Racing Bulls,30.9,False,2.0,4,26.0,89.841,1.081443884195412
7,96.682,297.0,HARD,3.0,Alpine,30.9,False,2.0,4,26.0,89.841,1.0761456350663952
10,97.691,288.0,HARD,3.0,Alpine,30.9,False,2.0,4,26.0,89.841,1.087376587526853
12,97.531,320.0,SOFT,7.0,Mercedes,30.9,False,2.0,4,26.0,89.841,1.0855956634498727
14,100.181,294.0,MEDIUM,15.0,Aston Martin,30.9,False,2.0,4,26.0,89.841,1.1150922184748613
16,98.048,274.0,MEDIUM,14.0,Ferrari,31.4,False,1.9,4,26.0,89.841,1.0913502743736156
18,99.387,297.0,MEDIUM,19.0,Aston Martin,30.9,False,2.0,4,26.0,89.841,1.1062543827428457
22,100.477,324.0,MEDIUM,20.0,Red Bull Racing,30.9,False,2.0,4,26.0,89.841,1.1183869280172751
23,99.781,308.0,HARD,15.0,Williams,30.9,False,2.0,4,26.0,89.841,1.11063990828241
27,97.758,292.0,MEDIUM,4.0,Kick Sauber,30.9,False,2.0,4,26.0,89.841,1.0881223494840886
30,99.113,316.0,HARD,17.0,Racing Bulls,30.9,False,2.0,4,26.0,89.841,1.1032045502610168
31,97.53,321.0,HARD,4.0,Haas F1 Team,30.9,False,2.0,4,26.0,89.841,1.0855845326743916
44,97.598,301.0,MEDIUM,14.0,Ferrari,31.4,False,1.9,4,26.0,89.841,1.0863414254071082
55,100.485,303.0,MEDIUM,17.0,Williams,30.9,False,2.0,4,26.0,89.841,1.118475974221124
63,98.084,304.0,MEDIUM,18.0,Mercedes,31.4,False,1.9,4,26.0,89.841,1.0917509822909364
81,97.556,299.0,MEDIUM,17.0,McLaren,31.4,False,1.9,4,26.0,89.841,1.0858739328369007
87,99.338,303.0,HARD,17.0,Haas F1 Team,30.9,False,2.0,4,26.0,89.841,1.1057089747442705
1,98.622,314.0,MEDIUM,10.0,Red Bull Racing,30.9,False,1.7,4,21.0,89.841,1.097739339499783
4,96.505,303.0,MEDIUM,4.0,McLaren,30.9,False,1.7,4,21.0,89.841,1.0741754878062355
5,100.448,319.0,MEDIUM,4.0,Kick Sauber,30.9,False,1.7,4,21.0,89.841,1.1180641355283223
6,100.318,289.0,HARD,8.0,Racing Bulls,30.9,False,1.7,4,21.0,89.841,1.1166171347157756
7,98.497,304.0,HARD,8.0,Alpine,30.9,False,1.7,4,21.0,89.841,1.096347992564642
10,97.431,302.0,HARD,8.0,Alpine,30.9,False,1.7,4,21.0,89.841,1.0844825859017597
12,99.917,302.0,SOFT,7.0,Mercedes,30.9,False,1.7,4,21.0,89.841,1.1121536937478436
14,100.731,309.0,HARD,4.0,Aston Martin,30.9,False,1.7,4,21.0,89.841,1.1212141449894815
16,96.132,302.0,HARD,4.0,Ferrari,30.9,False,1.7,4,21.0,89.841,1.070023708551775
18,100.018,307.0,HARD,4.0,Aston Martin,30.9,False,1.7,4,21.0,89.841,1.1132779020714374
22,98.242,310.0,SOFT,7.0,Red Bull Racing,30.9,False,1.7,4,21.0,89.841,1.0935096448169546
23,99.068,292.0,MEDIUM,4.0,Williams,30.9,False,1.7,4,21.0,89.841,1.102703665364366
27,98.943,312.0,MEDIUM,9.0,Kick Sauber,30.9,False,1.7,4,21.0,89.841,1.101312318429225
30,99.012,306.0,SOFT,4.0,Racing Bulls,30.9,False,1.7,4,21.0,89.841,1.1020803419374228
31,98.212,310.0,HARD,9.0,Haas F1 Team,30.9,False,1.7,4,21.0,89.841,1.0931757215525206
44,97.514,310.0,HARD,4.0,Ferrari,30.9,False,1.7,4,21.0,89.841,1.0854064402666934
55,100.833,310.0,HARD,4.0,Williams,30.9,False,1.7,4,21.0,89.841,1.1223494840885566
63,95.518,306.0,SOFT,7.0,Mercedes,30.9,False,1.7,4,21.0,89.841,1.0631894124063623
81,95.14,295.0,MEDIUM,4.0,McLaren,30.9,False,1.7,4,21.0,89.841,1.058981979274496
87,98.294,313.0,SOFT,4.0,Haas F1 Team,30.9,False,1.7,4,21.0,89.841,1.094088445141973
1,97.345,311.0,MEDIUM,11.0,Red Bull Racing,30.7,False,2.4,4,20.0,89.841,1.0835253392103827
4,97.967,286.0,MEDIUM,5.0,McLaren,30.7,False,2.4,4,20.0,89.841,1.0904486815596444
5,98.701,309.0,MEDIUM,5.0,Kick Sauber,30.7,False,2.4,4,20.0,89.841,1.098618670762792
6,98.467,304.0,HARD,9.0,Racing Bulls,30.7,False,2.4,4,20.0,89.841,1.0960140693002083
7,97.578,304.0,HARD,9.0,Alpine,30.7,False,2.4,4,20.0,89.841,1.0861188098974857
10,97.189,293.0,HARD,9.0,Alpine,30.7,False,2.4,4,20.0,89.841,1.081788938235327
12,97.717,314.0,SOFT,8.0,Mercedes,30.7,False,2.4,4,20.0,89.841,1.0876659876893624
14,98.646,305.0,HARD,5.0,Aston Martin,30.7,False,2.4,4,20.0,89.841,1.0980064781113301
16,96.324,301.0,HARD,5.0,Ferrari,30.7,False,2.4,4,20.0,89.841,1.0721608174441515
18,98.606,307.0,HARD,5.0,Aston Martin,30.7,False,2.4,4,20.0,89.841,1.097561247092085
22,97.64,301.0,SOFT,8.0,Red Bull Racing,30.7,False,2.4,4,20.0,89.841,1.0868089179773155
23,97.615,303.0,MEDIUM,5.0,Williams,30.7,False,2.4,4,20.0,89.841,1.0865306485902873
27,98.15,312.0,MEDIUM,10.0,Kick Sauber,30.7,False,2.4,4,20.0,89.841,1.0924856134726908
30,98.358,307.0,SOFT,5.0,Racing Bulls,30.7,False,2.4,4,20.0,89.841,1.0948008147727653
31,97.401,305.0,HARD,10.0,Haas F1 Team,30.7,False,2.4,4,20.0,89.841,1.084148662637326
44,96.235,299.0,HARD,5.0,Ferrari,30.7,False,2.4,4,20.0,89.841,1.071170178426331
55,97.832,309.0,HARD,5.0,Williams,30.7,False,2.4,4,20.0,89.841,1.088946026869692
63,95.842,304.0,SOFT,8.0,Mercedes,30.7,False,2.4,4,20.0,89.841,1.0667957836622477
81,95.375,296.0,MEDIUM,5.0,McLaren,30.7,False,2.4,4,20.0,89.841,1.0615977115125612
87,97.739,307.0,SOFT,5.0,Haas F1 Team,30.7,False,2.4,4,20.0,89.841,1.0879108647499474
1,96.171,331.0,MEDIUM,12.0,Red Bull Racing,30.7,False,1.8,4,19.0,89.841,1.070457808795539
4,95.728,329.0,MEDIUM,6.0,McLaren,30.7,False,1.8,4,19.0,89.841,1.0655268752573992
5,98.006,323.0,MEDIUM,6.0,Kick Sauber,30.7,False,1.8,4,19.0,89.841,1.0908827818034084
6,97.831,321.0,HARD,10.0,Racing Bulls,30.7,False,1.8,4,19.0,89.841,1.088934896094211
7,98.144,318.0,HARD,10.0,Alpine,30.7,False,1.8,4,19.0,89.841,1.092418828819804
10,96.682,298.0,HARD,10.0,Alpine,30.7,False,1.8,4,19.0,89.841,1.0761456350663952
12,96.985,331.0,SOFT,9.0,Mercedes,30.7,False,1.8,4,19.0,89.841,1.0795182600371769
14,97.906,323.0,HARD,6.0,Aston Martin,30.7,False,1.8,4,19.0,89.841,1.0897697042552956
16,96.142,295.0,HARD,6.0,Ferrari,30.7,False,1.8,4,19.0,89.841,1.0701350163065861
18,98.064,328.0,HARD,6.0,Aston Martin,30.7,False,1.8,4,19.0,89.841,1.0915283667813136
22,98.329,321.0,SOFT,9.0,Red Bull Racing,30.7,False,1.8,4,19.0,89.841,1.0944780222838124
23,97.871,321.0,MEDIUM,6.0,Williams,30.7,False,1.8,4,19.0,89.841,1.089380127113456
27,97.91,320.0,MEDIUM,11.0,Kick Sauber,30.7,False,1.8,4,19.0,89.841,1.08981422735722
30,97.827,321.0,SOFT,6.0,Racing Bulls,30.7,False,1.8,4,19.0,89.841,1.0888903729922865
31,98.081,304.0,HARD,11.0,Haas F1 Team,30.7,False,1.8,4,19.0,89.841,1.0917175899644929
44,97.198,307.0,HARD,6.0,Ferrari,30.7,False,1.8,4,19.0,89.841,1.081889115214657
55,98.624,312.0,HARD,6.0,Williams,30.7,False,1.8,4,19.0,89.841,1.0977616010507452
63,96.207,304.0,SOFT,9.0,Mercedes,30.7,False,1.8,4,19.0,89.841,1.0708585167128595
81,95.997,297.0,MEDIUM,6.0,McLaren,30.7,False,1.8,4,19.0,89.841,1.0685210538618226
87,98.308,330.0,SOFT,6.0,Haas F1 Team,30.7,False,1.8,4,19.0,89.841,1.094244275998709
1,96.67,297.0,MEDIUM,13.0,Red Bull Racing,30.5,False,2.5,4,18.0,89.841,1.0760120657606216
4,96.259,295.0,MEDIUM,7.0,McLaren,30.5,False,2.5,4,18.0,89.841,1.0714373170378781
5,98.433,317.0,MEDIUM,7.0,Kick Sauber,30.5,False,2.5,4,18.0,89.841,1.09563562293385
6,98.329,318.0,HARD,11.0,Racing Bulls,30.5,False,2.5,4,18.0,89.841,1.0944780222838124
7,97.529,300.0,HARD,11.0,Alpine,30.5,False,2.5,4,18.0,89.841,1.0855734018989103
10,96.531,299.0,HARD,11.0,Alpine,30.5,False,2.5,4,18.0,89.841,1.0744648879687448
12,97.577,330.0,SOFT,10.0,Mercedes,30.5,False,2.5,4,18.0,89.841,1.0861076791220046
14,98.391,320.0,HARD,7.0,Aston Martin,30.5,False,2.5,4,18.0,89.841,1.0951681303636425
16,96.198,299.0,HARD,7.0,Ferrari,30.5,False,2.5,4,18.0,89.841,1.0707583397335292
18,98.329,329.0,HARD,7.0,Aston Martin,30.5,False,2.5,4,18.0,89.841,1.0944780222838124
22,97.814,322.0,SOFT,10.0,Red Bull Racing,30.5,False,2.5,4,18.0,89.841,1.0887456729110316
23,98.87,337.0,MEDIUM,7.0,Williams,30.5,False,2.5,4,18.0,89.841,1.1004997718191027
27,98.276,335.0,MEDIUM,12.0,Kick Sauber,30.5,False,2.5,4,18.0,89.841,1.0938880911833129
30,98.41,322.0,SOFT,7.0,Racing Bulls,30.5,False,2.5,4,18.0,89.841,1.095379615097784
31,97.541,303.0,HARD,12.0,Haas F1 Team,30.5,False,2.5,4,18.0,89.841,1.0857069712046838
44,96.32,316.0,HARD,7.0,Ferrari,30.5,False,2.5,4,18.0,89.841,1.0721162943422269
55,98.292,311.0,HARD,7.0,Williams,30.5,False,2.5,4,18.0,89.841,1.0940661835910108
63,96.398,304.0,SOFT,10.0,Mercedes,30.5,False,2.5,4,18.0,89.841,1.0729844948297549
81,96.174,298.0,MEDIUM,7.0,McLaren,30.5,False,2.5,4,18.0,89.841,1.0704912011219823
87,97.908,327.0,SOFT,7.0,Haas F1 Team,30.5,False,2.5,4,18.0,89.841,1.0897919658062578
1,97.059,296.0,MEDIUM,14.0,Red Bull Racing,30.6,False,1.9,4,17.0,89.841,1.0803419374227803
4,96.121,298.0,MEDIUM,8.0,McLaren,30.6,False,1.9,4,17.0,89.841,1.0699012700214825
5,98.311,322.0,MEDIUM,8.0,Kick Sauber,30.6,False,1.9,4,17.0,89.841,1.0942776683251523
6,98.342,321.0,HARD,12.0,Racing Bulls,30.6,False,1.9,4,17.0,89.841,1.0946227223650673
7,97.493,297.0,HARD,12.0,Alpine,30.6,False,1.9,4,17.0,89.841,1.0851726939815898
10,96.981,294.0,HARD,12.0,Alpine,30.6,False,1.9,4,17.0,89.841,1.0794737369352523
12,97.273,330.0,SOFT,11.0,Mercedes,30.6,False,1.9,4,17.0,89.841,1.0827239233757415
14,98.388,315.0,HARD,8.0,Aston Martin,30.6,False,1.9,4,17.0,89.841,1.0951347380371992
16,96.28,299.0,HARD,8.0,Ferrari,30.6,False,1.9,4,17.0,89.841,1.0716710633229818
18,98.375,325.0,HARD,8.0,Aston Martin,30.6,False,1.9,4,17.0,89.841,1.0949900379559445
22,97.303,320.0,SOFT,11.0,Red Bull Racing,30.6,False,1.9,4,17.0,89.841,1.0830578466401755
23,97.631,321.0,MEDIUM,8.0,Williams,30.6,False,1.9,4,17.0,89.841,1.0867087409979854
27,98.662,331.0,MEDIUM,13.0,Kick Sauber,30.6,False,1.9,4,17.0,89.841,1.0981845705190283
30,98.358,324.0,SOFT,8.0,Racing Bulls,30.6,False,1.9,4,17.0,89.841,1.0948008147727653
31,97.48,302.0,HARD,13.0,Haas F1 Team,30.6,False,1.9,4,17.0,89.841,1.085027993900335
44,96.659,305.0,HARD,8.0,Ferrari,30.6,False,1.9,4,17.0,89.841,1.0758896272303293
55,98.454,312.0,HARD,8.0,Williams,30.6,False,1.9,4,17.0,89.841,1.0958693692189534
63,96.471,304.0,SOFT,11.0,Mercedes,30.6,False,1.9,4,17.0,89.841,1.0737970414398772
81,96.36,298.0,MEDIUM,8.0,McLaren,30.6,False,1.9,4,17.0,89.841,1.072561525361472
87,97.303,323.0,SOFT,8.0,Haas F1 Team,30.6,False,1.9,4,17.0,89.841,1.0830578466401755
1,96.922,298.0,MEDIUM,15.0,Red Bull Racing,30.6,False,1.6,4,16.0,89.841,1.0788170211818657
4,96.259,295.0,MEDIUM,9.0,McLaren,30.6,False,1.9,4,16.0,89.841,1.0714373170378781
5,98.758,320.0,MEDIUM,9.0,Kick Sauber,30.6,False,1.6,4,16.0,89.841,1.0992531249652164
6,98.686,320.0,HARD,13.0,Racing Bulls,30.6,False,1.6,4,16.0,89.841,1.0984517091305752
7,97.535,297.0,HARD,13.0,Alpine,30.6,False,1.6,4,16.0,89.841,1.085640186551797
10,96.869,295.0,HARD,13.0,Alpine,30.6,False,1.9,4,16.0,89.841,1.078227090081366
12,97.584,322.0,SOFT,12.0,Mercedes,30.6,False,1.6,4,16.0,89.841,1.0861855945503724
14,98.53,324.0,HARD,9.0,Aston Martin,30.6,False,1.6,4,16.0,89.841,1.0967153081555192
16,96.493,301.0,HARD,9.0,Ferrari,30.6,False,1.9,4,16.0,89.841,1.074041918500462
18,98.655,323.0,HARD,9.0,Aston Martin,30.6,False,1.6,4,16.0,89.841,1.0981066550906602
22,97.495,326.0,SOFT,12.0,Red Bull Racing,30.6,False,1.6,4,16.0,89.841,1.0851949555325522
23,97.504,309.0,MEDIUM,9.0,Williams,30.6,False,1.6,4,16.0,89.841,1.0852951325118823
27,99.119,322.0,MEDIUM,14.0,Kick Sauber,30.6,False,1.6,4,16.0,89.841,1.1032713349139036
30,97.69,337.0,SOFT,9.0,Racing Bulls,30.6,False,1.6,4,16.0,89.841,1.087365456751372
31,97.447,304.0,HARD,14.0,Haas F1 Team,30.6,False,1.6,4,16.0,89.841,1.084660678309458
44,96.848,305.0,HARD,9.0,Ferrari,30.6,False,1.9,4,16.0,89.841,1.0779933437962623
55,98.415,303.0,HARD,9.0,Williams,30.6,False,1.6,4,16.0,89.841,1.0954352689751896
63,96.391,304.0,SOFT,12.0,Mercedes,30.6,False,1.9,4,16.0,89.841,1.072906579401387
81,96.326,300.0,MEDIUM,9.0,McLaren,30.6,False,1.9,4,16.0,89.841,1.0721830789951137
87,97.708,326.0,SOFT,9.0,Haas F1 Team,30.6,False,1.6,4,16.0,89.841,1.0875658107100323
1,97.163,299.0,MEDIUM,16.0,Red Bull Racing,30.6,False,1.7,4,15.0,89.841,1.0814995380728176
4,96.143,299.0,MEDIUM,10.0,McLaren,30.6,False,1.7,4,15.0,89.841,1.0701461470820672
5,98.49,321.0,MEDIUM,10.0,Kick Sauber,30.6,False,1.7,4,15.0,89.841,1.0962700771362741
6,98.561,314.0,HARD,14.0,Racing Bulls,30.6,False,1.7,4,15.0,89.841,1.0970603621954342
7,97.533,298.0,HARD,14.0,Alpine,30.6,False,1.7,4,15.0,89.841,1.0856179250008349
10,97.257,294.0,HARD,14.0,Alpine,30.6,False,1.7,4,15.0,89.841,1.0825458309680436
12,97.697,338.0,SOFT,13.0,Mercedes,30.6,False,1.7,4,15.0,89.841,1.0874433721797399
14,98.683,331.0,HARD,10.0,Aston Martin,30.6,False,1.7,4,15.0,89.841,1.098418316804132
16,96.304,303.0,HARD,10.0,Ferrari,30.6,False,1.7,4,15.0,89.841,1.071938201934529
18,98.537,324.0,HARD,10.0,Aston Martin,30.6,False,1.7,4,15.0,89.841,1.0967932235838873
22,97.607,327.0,SOFT,13.0,Red Bull Racing,30.6,False,1.7,4,15.0,89.841,1.0864416023864383
23,97.702,309.0,MEDIUM,10.0,Williams,30.6,False,1.7,4,15.0,89.841,1.0874990260571455
27,98.678,315.0,MEDIUM,15.0,Kick Sauber,30.6,False,1.7,4,15.0,89.841,1.0983626629267262
30,97.569,330.0,SOFT,10.0,Racing Bulls,30.6,False,1.7,4,15.0,89.841,1.0860186329181556
31,97.716,301.0,HARD,15.0,Haas F1 Team,30.6,False,1.7,4,15.0,89.841,1.087654856913881
44,97.115,303.0,HARD,10.0,Ferrari,30.6,False,1.7,4,15.0,89.841,1.0809652608497233
55,99.736,307.0,HARD,10.0,Williams,30.6,False,1.7,4,15.0,89.841,1.1101390233857593
63,96.28,304.0,SOFT,13.0,Mercedes,30.6,False,1.7,4,15.0,89.841,1.0716710633229818
81,96.249,298.0,MEDIUM,10.0,McLaren,30.6,False,1.7,4,15.0,89.841,1.0713260092830668
87,97.509,324.0,SOFT,10.0,Haas F1 Team,30.6,False,1.7,4,15.0,89.841,1.0853507863892877
1,97.095,301.0,MEDIUM,17.0,Red Bull Racing,30.6,False,2.3,4,14.0,89.841,1.080742645340101
4,96.042,303.0,MEDIUM,11.0,McLaren,30.6,False,2.3,4,14.0,89.841,1.0690219387584734
5,98.919,325.0,MEDIUM,11.0,Kick Sauber,30.6,False,2.3,4,14.0,89.841,1.101045179817678
6,99.073,316.0,HARD,15.0,Racing Bulls,30.6,False,2.3,4,14.0,89.841,1.1027593192417715
7,97.776,300.0,HARD,15.0,Alpine,30.6,False,2.3,4,14.0,89.841,1.088322703442749
10,97.185,296.0,HARD,15.0,Alpine,30.6,False,2.3,4,14.0,89.841,1.0817444151334024
12,97.616,321.0,SOFT,14.0,Mercedes,30.6,False,2.3,4,14.0,89.841,1.0865417793657686
14,98.974,330.0,HARD,11.0,Aston Martin,30.6,False,2.3,4,14.0,89.841,1.10165737246914
16,96.506,301.0,HARD,11.0,Ferrari,30.6,False,2.3,4,14.0,89.841,1.0741866185817166
18,98.896,325.0,HARD,11.0,Aston Martin,30.6,False,2.3,4,14.0,89.841,1.100789171981612
22,97.727,323.0,SOFT,14.0,Red Bull Racing,30.6,False,2.3,4,14.0,89.841,1.0877772954441738
23,97.667,310.0,MEDIUM,11.0,Williams,30.6,False,2.3,4,14.0,89.841,1.087109448915306
27,97.459,333.0,MEDIUM,16.0,Kick Sauber,30.6,False,2.3,4,14.0,89.841,1.0847942476152315
30,97.48,307.0,SOFT,11.0,Racing Bulls,30.6,False,2.3,4,14.0,89.841,1.085027993900335
31,97.703,303.0,HARD,16.0,Haas F1 Team,30.6,False,2.3,4,14.0,89.841,1.0875101568326266
44,96.756,303.0,HARD,11.0,Ferrari,30.6,False,2.3,4,14.0,89.841,1.0769693124519986
55,99.607,309.0,HARD,11.0,Williams,30.6,False,2.3,4,14.0,89.841,1.108703153348694
63,96.665,304.0,SOFT,14.0,Mercedes,30.6,False,2.3,4,14.0,89.841,1.0759564118832161
81,96.118,298.0,MEDIUM,11.0,McLaren,30.6,False,2.3,4,14.0,89.841,1.069867877695039
87,97.785,324.0,SOFT,11.0,Haas F1 Team,30.6,False,2.3,4,14.0,89.841,1.088422880422079
1,97.038,301.0,MEDIUM,18.0,Red Bull Racing,30.7,False,2.1,4,13.0,89.841,1.0801081911376766
4,96.452,320.0,MEDIUM,12.0,McLaren,30.7,False,2.1,4,13.0,89.841,1.0735855567057357
5,100.209,317.0,MEDIUM,12.0,Kick Sauber,30.5,False,2.0,4,13.0,89.841,1.1154038801883328
6,97.724,333.0,HARD,16.0,Racing Bulls,30.5,False,2.0,4,13.0,89.841,1.0877439031177303
7,97.882,299.0,HARD,16.0,Alpine,30.7,False,2.1,4,13.0,89.841,1.0895025656437485
10,97.232,296.0,HARD,16.0,Alpine,30.7,False,2.1,4,13.0,89.841,1.0822675615810153
12,97.916,337.0,SOFT,15.0,Mercedes,30.7,False,2.1,4,13.0,89.841,1.0898810120101068
14,98.268,313.0,HARD,12.0,Aston Martin,30.5,False,2.0,4,13.0,89.841,1.093799044979464
16,96.547,309.0,HARD,12.0,Ferrari,30.7,False,2.1,4,13.0,89.841,1.0746429803764428
18,100.255,321.0,HARD,12.0,Aston Martin,30.5,False,2.0,4,13.0,89.841,1.1159158958604647
22,97.838,328.0,SOFT,15.0,Red Bull Racing,30.7,False,2.1,4,13.0,89.841,1.0890128115225788
23,97.647,311.0,MEDIUM,12.0,Williams,30.5,False,2.0,4,13.0,89.841,1.0868868334056836
27,97.839,299.0,MEDIUM,17.0,Kick Sauber,30.5,False,2.0,4,13.0,89.841,1.0890239422980599
30,97.38,306.0,SOFT,12.0,Racing Bulls,30.5,False,2.0,4,13.0,89.841,1.0839149163522224
31,97.955,302.0,HARD,17.0,Haas F1 Team,30.7,False,2.1,4,13.0,89.841,1.0903151122538708
44,97.001,305.0,HARD,12.0,Ferrari,30.7,False,2.1,4,13.0,89.841,1.079696352444875
63,96.885,304.0,SOFT,15.0,Mercedes,30.7,False,2.1,4,13.0,89.841,1.0784051824890641
81,96.289,300.0,MEDIUM,12.0,McLaren,30.7,False,2.1,4,13.0,89.841,1.0717712403023119
87,97.853,322.0,SOFT,12.0,Haas F1 Team,30.7,False,2.1,4,13.0,89.841,1.0891797731547956
1,97.385,298.0,MEDIUM,19.0,Red Bull Racing,30.6,False,2.3,4,12.0,89.841,1.083970570229628
4,96.594,319.0,MEDIUM,13.0,McLaren,30.6,False,2.3,4,12.0,89.841,1.0751661268240558
5,98.554,327.0,MEDIUM,13.0,Kick Sauber,30.6,False,2.3,4,12.0,89.841,1.0969824467670664
6,98.019,303.0,HARD,17.0,Racing Bulls,30.6,False,2.3,4,12.0,89.841,1.091027481884663
7,99.001,300.0,HARD,17.0,Alpine,30.6,False,2.3,4,12.0,89.841,1.1019579034071305
10,97.358,293.0,HARD,17.0,Alpine,30.6,False,2.3,4,12.0,89.841,1.0836700392916376
12,97.827,324.0,SOFT,16.0,Mercedes,30.6,False,2.3,4,12.0,89.841,1.0888903729922865
14,98.421,306.0,HARD,13.0,Aston Martin,30.6,False,2.3,4,12.0,89.841,1.0955020536280764
16,96.7,309.0,HARD,13.0,Ferrari,30.6,False,2.3,4,12.0,89.841,1.0763459890250555
18,98.28,322.0,HARD,13.0,Aston Martin,30.6,False,2.3,4,12.0,89.841,1.0939326142852372
22,97.225,327.0,SOFT,16.0,Red Bull Racing,30.6,False,2.3,4,12.0,89.841,1.0821896461526475
23,97.696,330.0,MEDIUM,13.0,Williams,30.6,False,2.3,4,12.0,89.841,1.0874322414042588
27,97.924,300.0,MEDIUM,18.0,Kick Sauber,30.6,False,2.3,4,12.0,89.841,1.089970058213956
30,97.536,304.0,SOFT,13.0,Racing Bulls,30.6,False,2.3,4,12.0,89.841,1.0856513173272784
31,97.639,303.0,HARD,18.0,Haas F1 Team,30.6,False,2.3,4,12.0,89.841,1.0867977872018344
44,97.034,302.0,HARD,13.0,Ferrari,30.6,False,2.3,4,12.0,89.841,1.0800636680357523
63,96.746,304.0,SOFT,16.0,Mercedes,30.6,False,2.3,4,12.0,89.841,1.0768580046971872
81,96.035,299.0,MEDIUM,13.0,McLaren,30.6,False,2.3,4,12.0,89.841,1.0689440233301055
87,97.867,326.0,SOFT,13.0,Haas F1 Team,30.6,False,2.3,4,12.0,89.841,1.0893356040115316
1,97.351,299.0,MEDIUM,20.0,Red Bull Racing,30.5,False,1.8,4,11.0,89.841,1.0835921238632695
4,97.651,329.0,MEDIUM,14.0,McLaren,30.6,False,1.9,4,11.0,89.841,1.086931356507608
5,98.151,322.0,MEDIUM,14.0,Kick Sauber,30.5,False,1.8,4,11.0,89.841,1.092496744248172
6,97.793,302.0,HARD,18.0,Racing Bulls,30.5,False,1.8,4,11.0,89.841,1.0885119266259282
7,99.544,325.0,HARD,18.0,Alpine,30.5,False,1.8,4,11.0,89.841,1.1080019144933828
10,97.227,295.0,HARD,18.0,Alpine,30.5,False,1.8,4,11.0,89.841,1.0822119077036099
12,97.738,329.0,SOFT,17.0,Mercedes,30.5,False,1.8,4,11.0,89.841,1.087899733974466
14,98.02,303.0,HARD,14.0,Aston Martin,30.5,False,1.8,4,11.0,89.841,1.0910386126601441
16,96.894,309.0,HARD,14.0,Ferrari,30.6,False,1.9,4,11.0,89.841,1.0785053594683942
18,98.295,302.0,HARD,14.0,Aston Martin,30.5,False,1.8,4,11.0,89.841,1.0940995759174543
22,97.736,300.0,SOFT,17.0,Red Bull Racing,30.5,False,1.8,4,11.0,89.841,1.0878774724235039
23,98.333,331.0,MEDIUM,14.0,Williams,30.5,False,1.8,4,11.0,89.841,1.094522545385737
27,97.61,299.0,MEDIUM,19.0,Kick Sauber,30.5,False,1.8,4,11.0,89.841,1.0864749947128818
30,97.727,304.0,SOFT,14.0,Racing Bulls,30.5,False,1.8,4,11.0,89.841,1.0877772954441738
31,97.66,301.0,HARD,19.0,Haas F1 Team,30.5,False,1.8,4,11.0,89.841,1.087031533486938
44,97.025,301.0,HARD,14.0,Ferrari,30.5,False,1.8,4,11.0,89.841,1.079963491056422
63,96.456,304.0,SOFT,17.0,Mercedes,30.6,False,1.9,4,11.0,89.841,1.0736300798076603
81,95.898,298.0,MEDIUM,14.0,McLaren,30.6,False,1.9,4,11.0,89.841,1.067419107089191
87,97.479,336.0,SOFT,14.0,Haas F1 Team,30.5,False,1.8,4,11.0,89.841,1.085016863124854
1,97.369,301.0,MEDIUM,21.0,Red Bull Racing,30.5,False,1.6,4,10.0,89.841,1.08379247782193
4,96.315,304.0,MEDIUM,15.0,McLaren,30.5,False,1.6,4,10.0,89.841,1.0720606404648212
5,98.47,313.0,MEDIUM,15.0,Kick Sauber,30.7,False,1.7,4,10.0,89.841,1.0960474616266516
6,97.762,305.0,HARD,19.0,Racing Bulls,30.7,False,1.7,4,10.0,89.841,1.0881668725860132
7,98.916,323.0,HARD,19.0,Alpine,30.5,False,1.6,4,10.0,89.841,1.1010117874912346
10,97.499,294.0,HARD,19.0,Alpine,30.5,False,1.6,4,10.0,89.841,1.0852394786344766
