DriverNumber,LapTime,LapNumber,SpeedST,TyreLife,TrackTemp,Rainfall,Position,RoundNumber,FuelLevel,QualiBest,Target,DriverPower,TeamPace,C_INTERMEDIATE,Length,Traction,Abrasion,TrackEvolution,TyreStress,Lateral,Downforce,CompoundRating,GapAhead,GapBehind
55,109.473,22.0,313.0,10.0,26.0,0,18.0,13,22.0,100.562,1.0886120005568705,1.0907488116898687,1.0899718193690289,0,7004,4,3,3,5,5,2,3,0.902,8.662
63,107.522,22.0,318.0,10.0,26.0,0,5.0,13,22.0,100.562,1.069211033988982,1.082307011781026,1.0833161500217654,0,7004,4,3,3,5,5,2,3,2.701,1.873
81,106.3,22.0,313.0,10.0,25.8,0,1.0,13,22.0,100.562,1.057059326584595,1.077153962090554,1.0770376449943158,0,7004,4,3,3,5,5,2,3,100.0,8.121
87,108.734,22.0,314.0,11.0,26.0,0,13.0,13,22.0,100.562,1.0812633002525804,1.0966450061230568,1.0965346807736014,0,7004,4,3,3,5,5,2,3,0.782,0.895
1,106.867,23.0,314.0,11.0,25.8,0,4.0,13,21.0,100.562,1.0626976392673178,1.0760447744453667,1.0870170033224884,0,7004,4,3,3,5,5,2,3,2.09,3.099
4,106.534,23.0,313.0,10.0,25.8,0,2.0,13,21.0,100.562,1.0593862492790518,1.0767611289386125,1.0770376449943158,0,7004,4,3,3,5,5,2,1,8.261,7.9
5,107.439,23.0,314.0,11.0,25.0,0,9.0,13,21.0,100.562,1.068385672520435,1.098393489329892,1.0984866747020223,0,7004,4,3,3,5,5,2,3,1.562,2.879
6,108.18,23.0,308.0,3.0,25.0,0,20.0,13,21.0,100.562,1.075754261052883,1.0925548338236577,1.094053183365175,0,7004,4,3,3,5,5,2,1,16.341,100.0
10,108.261,23.0,318.0,12.0,25.0,0,11.0,13,21.0,100.562,1.0765597342932718,1.096341994734344,1.0968507496185484,0,7004,4,3,3,5,5,2,3,5.292,0.553
12,108.414,23.0,313.0,11.0,25.0,0,15.0,13,21.0,100.562,1.07808118374734,1.084573708892837,1.0833161500217654,0,7004,4,3,3,5,5,2,3,0.646,4.391
14,108.491,23.0,311.0,12.0,25.0,0,14.0,13,21.0,100.562,1.0788468805314135,1.094348160425449,1.0951357984631918,0,7004,4,3,3,5,5,2,3,0.79,0.646
16,106.662,23.0,313.0,11.0,25.8,0,3.0,13,21.0,100.562,1.060659095881148,1.0803511817332088,1.081005071523716,0,7004,4,3,3,5,5,2,3,7.9,2.09
18,108.235,23.0,312.0,11.0,25.0,0,16.0,13,21.0,100.562,1.076301187327221,1.0958223347850442,1.0951357984631918,0,7004,4,3,3,5,5,2,3,4.391,1.509
22,108.373,23.0,316.0,10.0,25.0,0,12.0,13,21.0,100.562,1.077673475070106,1.0958071838696755,1.0870170033224884,0,7004,4,3,3,5,5,2,3,0.553,0.774
23,107.515,23.0,314.0,11.0,25.8,0,6.0,13,21.0,100.562,1.06914142519043,1.0883597823431241,1.0899718193690289,0,7004,4,3,3,5,5,2,3,1.981,2.535
27,108.005,23.0,313.0,12.0,25.0,0,10.0,13,21.0,100.562,1.0740140410890793,1.0985748091286935,1.0984866747020223,0,7004,4,3,3,5,5,2,3,2.879,5.292
30,107.592,23.0,313.0,11.0,25.0,0,8.0,13,21.0,100.562,1.069907121974503,1.0953088118053491,1.094053183365175,0,7004,4,3,3,5,5,2,3,9.033,1.562
31,108.11,23.0,316.0,17.0,25.0,0,19.0,13,21.0,100.562,1.0750581730673614,1.096348326492616,1.0965346807736014,0,7004,4,3,3,5,5,2,3,7.567,16.341
43,108.901,23.0,319.0,11.0,25.0,0,17.0,13,21.0,100.562,1.082923967303753,1.1009335778891176,1.0968507496185484,0,7004,4,3,3,5,5,2,3,1.509,0.773
44,107.354,23.0,310.0,12.0,25.0,0,7.0,13,21.0,100.562,1.0675404228237306,1.0813378035923007,1.081005071523716,0,7004,4,3,3,5,5,2,3,2.535,9.033
55,108.981,23.0,310.0,11.0,25.0,0,18.0,13,21.0,100.562,1.083719496430063,1.0907488116898687,1.0899718193690289,0,7004,4,3,3,5,5,2,3,0.773,7.567
63,107.222,23.0,316.0,11.0,25.8,0,5.0,13,21.0,100.562,1.066227799765319,1.082307011781026,1.0833161500217654,0,7004,4,3,3,5,5,2,3,3.099,1.981
81,106.433,23.0,314.0,11.0,25.8,0,1.0,13,21.0,100.562,1.0583818937570852,1.077153962090554,1.0770376449943158,0,7004,4,3,3,5,5,2,3,100.0,8.261
87,108.513,23.0,314.0,12.0,25.0,0,13.0,13,21.0,100.562,1.079065651041149,1.0966450061230568,1.0965346807736014,0,7004,4,3,3,5,5,2,3,0.774,0.79
1,106.823,24.0,312.0,12.0,24.7,0,4.0,13,20.0,100.562,1.062260098247847,1.0760447744453667,1.0870170033224884,0,7004,4,3,3,5,5,2,3,2.295,3.454
4,106.193,24.0,313.0,11.0,24.7,0,2.0,13,20.0,100.562,1.0559953063781549,1.0767611289386125,1.0770376449943158,0,7004,4,3,3,5,5,2,1,8.362,8.028
5,107.542,24.0,313.0,12.0,24.7,0,9.0,13,20.0,100.562,1.0694099162705597,1.098393489329892,1.0984866747020223,0,7004,4,3,3,5,5,2,3,1.409,3.445
6,108.089,24.0,307.0,4.0,24.5,0,20.0,13,20.0,100.562,1.074849346671705,1.0925548338236577,1.094053183365175,0,7004,4,3,3,5,5,2,1,16.411,100.0
10,108.144,24.0,317.0,13.0,24.5,0,11.0,13,20.0,100.562,1.0753962729460431,1.096341994734344,1.0968507496185484,0,7004,4,3,3,5,5,2,3,5.548,0.665
12,107.931,24.0,314.0,12.0,24.5,0,15.0,13,20.0,100.562,1.0732781766472426,1.084573708892837,1.0833161500217654,0,7004,4,3,3,5,5,2,3,0.569,4.212
14,107.872,24.0,310.0,13.0,24.5,0,14.0,13,20.0,100.562,1.0726914739165887,1.094348160425449,1.0951357984631918,0,7004,4,3,3,5,5,2,3,0.768,0.569
16,106.729,24.0,313.0,12.0,24.7,0,3.0,13,20.0,100.562,1.0613253515244327,1.0803511817332088,1.081005071523716,0,7004,4,3,3,5,5,2,3,8.028,2.295
18,108.003,24.0,311.0,12.0,24.5,0,16.0,13,20.0,100.562,1.0739941528609216,1.0958223347850442,1.0951357984631918,0,7004,4,3,3,5,5,2,3,4.212,2.175
22,107.931,24.0,315.0,11.0,24.5,0,12.0,13,20.0,100.562,1.0732781766472426,1.0958071838696755,1.0870170033224884,0,7004,4,3,3,5,5,2,3,0.665,0.914
23,107.512,24.0,312.0,12.0,24.7,0,6.0,13,20.0,100.562,1.0691115928481931,1.0883597823431241,1.0899718193690289,0,7004,4,3,3,5,5,2,3,2.274,2.374
27,107.727,24.0,312.0,13.0,24.5,0,10.0,13,20.0,100.562,1.0712495773751518,1.0985748091286935,1.0984866747020223,0,7004,4,3,3,5,5,2,3,3.445,5.548
30,107.506,24.0,313.0,12.0,24.7,0,8.0,13,20.0,100.562,1.06905192816372,1.0953088118053491,1.094053183365175,0,7004,4,3,3,5,5,2,3,9.271,1.409
31,108.346,24.0,314.0,18.0,24.5,0,19.0,13,20.0,100.562,1.0774049839899764,1.096348326492616,1.0965346807736014,0,7004,4,3,3,5,5,2,3,6.696,16.411
43,108.876,24.0,318.0,12.0,24.5,0,17.0,13,20.0,100.562,1.082675364451781,1.1009335778891176,1.0968507496185484,0,7004,4,3,3,5,5,2,3,2.175,0.853
44,107.036,24.0,310.0,13.0,24.7,0,7.0,13,20.0,100.562,1.064378194546648,1.0813378035923007,1.081005071523716,0,7004,4,3,3,5,5,2,3,2.374,9.271
55,108.692,24.0,309.0,12.0,24.5,0,18.0,13,20.0,100.562,1.0808456474612675,1.0907488116898687,1.0899718193690289,0,7004,4,3,3,5,5,2,3,0.853,6.696
63,107.402,24.0,315.0,12.0,24.7,0,5.0,13,20.0,100.562,1.0680177402995168,1.082307011781026,1.0833161500217654,0,7004,4,3,3,5,5,2,3,3.454,2.274
81,106.474,24.0,313.0,12.0,24.7,0,1.0,13,20.0,100.562,1.0587896024343193,1.077153962090554,1.0770376449943158,0,7004,4,3,3,5,5,2,3,100.0,8.362
87,107.926,24.0,313.0,13.0,24.5,0,13.0,13,20.0,100.562,1.073228456076848,1.0966450061230568,1.0965346807736014,0,7004,4,3,3,5,5,2,3,0.914,0.768
1,106.648,25.0,313.0,13.0,24.5,0,4.0,13,19.0,100.562,1.0605198782840437,1.0760447744453667,1.0870170033224884,0,7004,4,3,3,5,5,2,3,2.389,4.033
4,106.199,25.0,313.0,12.0,24.5,0,2.0,13,19.0,100.562,1.056054971062628,1.0767611289386125,1.0770376449943158,0,7004,4,3,3,5,5,2,1,8.081,8.564
5,107.509,25.0,313.0,13.0,24.5,0,9.0,13,19.0,100.562,1.0690817605059566,1.098393489329892,1.0984866747020223,0,7004,4,3,3,5,5,2,3,1.445,3.63
6,108.402,25.0,308.0,5.0,24.3,0,20.0,13,19.0,100.562,1.0779618543783935,1.0925548338236577,1.094053183365175,0,7004,4,3,3,5,5,2,1,16.154,100.0
10,107.993,25.0,318.0,14.0,24.5,0,11.0,13,19.0,100.562,1.0738947117201327,1.096341994734344,1.0968507496185484,0,7004,4,3,3,5,5,2,3,5.965,0.452
12,108.001,25.0,314.0,13.0,24.5,0,15.0,13,19.0,100.562,1.073974264632764,1.084573708892837,1.0833161500217654,0,7004,4,3,3,5,5,2,3,0.628,4.284
14,108.036,25.0,312.0,14.0,24.5,0,14.0,13,19.0,100.562,1.0743223086255247,1.094348160425449,1.0951357984631918,0,7004,4,3,3,5,5,2,3,0.714,0.628
16,106.853,25.0,314.0,13.0,24.5,0,3.0,13,19.0,100.562,1.0625584216702133,1.0803511817332088,1.081005071523716,0,7004,4,3,3,5,5,2,3,8.564,2.389
18,107.878,25.0,312.0,13.0,24.3,0,16.0,13,19.0,100.562,1.072751138601062,1.0958223347850442,1.0951357984631918,0,7004,4,3,3,5,5,2,3,4.284,3.048
22,108.234,25.0,317.0,12.0,24.5,0,12.0,13,19.0,100.562,1.0762912432131422,1.0958071838696755,1.0870170033224884,0,7004,4,3,3,5,5,2,3,0.452,0.909
23,107.374,25.0,313.0,13.0,24.5,0,6.0,13,19.0,100.562,1.067739305105308,1.0883597823431241,1.0899718193690289,0,7004,4,3,3,5,5,2,3,2.384,1.898
27,107.946,25.0,312.0,14.0,24.5,0,10.0,13,19.0,100.562,1.0734273383584256,1.0985748091286935,1.0984866747020223,0,7004,4,3,3,5,5,2,3,3.63,5.965
30,107.29,25.0,314.0,13.0,24.5,0,8.0,13,19.0,100.562,1.0669039995226826,1.0953088118053491,1.094053183365175,0,7004,4,3,3,5,5,2,3,9.741,1.445
31,107.958,25.0,316.0,19.0,24.3,0,19.0,13,19.0,100.562,1.0735466677273722,1.096348326492616,1.0965346807736014,0,7004,4,3,3,5,5,2,3,6.35,16.154
43,108.423,25.0,319.0,13.0,24.3,0,17.0,13,19.0,100.562,1.07817068077405,1.1009335778891176,1.0968507496185484,0,7004,4,3,3,5,5,2,3,3.048,0.669
44,107.402,25.0,311.0,14.0,24.5,0,7.0,13,19.0,100.562,1.0680177402995168,1.0813378035923007,1.081005071523716,0,7004,4,3,3,5,5,2,3,1.898,9.741
55,108.596,25.0,311.0,13.0,24.3,0,18.0,13,19.0,100.562,1.0798910125096957,1.0907488116898687,1.0899718193690289,0,7004,4,3,3,5,5,2,3,0.669,6.35
63,107.177,25.0,316.0,13.0,24.5,0,5.0,13,19.0,100.562,1.0657803146317697,1.082307011781026,1.0833161500217654,0,7004,4,3,3,5,5,2,3,4.033,2.384
81,106.415,25.0,313.0,13.0,24.5,0,1.0,13,19.0,100.562,1.0582028997036654,1.077153962090554,1.0770376449943158,0,7004,4,3,3,5,5,2,3,100.0,8.081
87,108.022,25.0,313.0,14.0,24.5,0,13.0,13,19.0,100.562,1.0741830910284205,1.0966450061230568,1.0965346807736014,0,7004,4,3,3,5,5,2,3,0.909,0.714
1,106.713,26.0,312.0,14.0,24.2,0,4.0,13,18.0,100.562,1.0611662456991706,1.0760447744453667,1.0870170033224884,0,7004,4,3,3,5,5,2,3,2.184,4.562
4,107.66,26.0,313.0,13.0,24.2,0,2.0,13,18.0,100.562,1.070583321731867,1.0767611289386125,1.0770376449943158,0,7004,4,3,3,5,5,2,1,7.865,9.218
5,107.371,26.0,314.0,14.0,24.2,0,9.0,13,18.0,100.562,1.0677094727630716,1.098393489329892,1.0984866747020223,0,7004,4,3,3,5,5,2,3,1.664,4.067
6,108.252,26.0,307.0,6.0,24.2,0,20.0,13,18.0,100.562,1.076470237266562,1.0925548338236577,1.094053183365175,0,7004,4,3,3,5,5,2,1,16.598,100.0
10,107.786,26.0,318.0,15.0,24.2,0,11.0,13,18.0,100.562,1.0718362801058057,1.096341994734344,1.0968507496185484,0,7004,4,3,3,5,5,2,3,6.012,0.693
12,107.83,26.0,316.0,14.0,24.2,0,15.0,13,18.0,100.562,1.072273821125276,1.084573708892837,1.0833161500217654,0,7004,4,3,3,5,5,2,3,0.593,4.161
14,107.91,26.0,311.0,15.0,24.2,0,14.0,13,18.0,100.562,1.073069350251586,1.094348160425449,1.0951357984631918,0,7004,4,3,3,5,5,2,3,0.728,0.593
16,106.71,26.0,312.0,14.0,24.2,0,3.0,13,18.0,100.562,1.061136413356934,1.0803511817332088,1.081005071523716,0,7004,4,3,3,5,5,2,3,9.218,2.184
18,107.85,26.0,312.0,14.0,24.2,0,16.0,13,18.0,100.562,1.0724727034068535,1.0958223347850442,1.0951357984631918,0,7004,4,3,3,5,5,2,3,4.161,3.593
22,107.673,26.0,317.0,13.0,24.2,0,12.0,13,18.0,100.562,1.0707125952148924,1.0958071838696755,1.0870170033224884,0,7004,4,3,3,5,5,2,3,0.693,0.697
23,107.538,26.0,313.0,14.0,24.2,0,6.0,13,18.0,100.562,1.069370139814244,1.0883597823431241,1.0899718193690289,0,7004,4,3,3,5,5,2,3,2.581,1.926
27,107.656,26.0,312.0,15.0,24.2,0,10.0,13,18.0,100.562,1.0705435452755514,1.0985748091286935,1.0984866747020223,0,7004,4,3,3,5,5,2,3,4.067,6.012
30,107.422,26.0,313.0,14.0,24.2,0,8.0,13,18.0,100.562,1.0682166225810945,1.0953088118053491,1.094053183365175,0,7004,4,3,3,5,5,2,3,9.629,1.664
31,107.679,26.0,316.0,20.0,24.2,0,19.0,13,18.0,100.562,1.0707722598993656,1.096348326492616,1.0965346807736014,0,7004,4,3,3,5,5,2,3,5.712,16.598
43,108.515,26.0,318.0,14.0,24.2,0,17.0,13,18.0,100.562,1.0790855392693066,1.1009335778891176,1.0968507496185484,0,7004,4,3,3,5,5,2,3,3.593,0.842
44,107.09,26.0,310.0,15.0,24.2,0,7.0,13,18.0,100.562,1.0649151767069072,1.0813378035923007,1.081005071523716,0,7004,4,3,3,5,5,2,3,1.926,9.629
63,107.02,26.0,316.0,14.0,24.2,0,5.0,13,18.0,100.562,1.0642190887213858,1.082307011781026,1.0833161500217654,0,7004,4,3,3,5,5,2,3,4.562,2.581
81,106.407,26.0,313.0,14.0,24.3,0,1.0,13,18.0,100.562,1.0581233467910345,1.077153962090554,1.0770376449943158,0,7004,4,3,3,5,5,2,3,100.0,7.865
87,107.879,26.0,313.0,15.0,24.2,0,13.0,13,18.0,100.562,1.072761082715141,1.0966450061230568,1.0965346807736014,0,7004,4,3,3,5,5,2,3,0.697,0.728
1,106.523,27.0,314.0,15.0,24.2,0,4.0,13,17.0,100.562,1.059276864024184,1.0760447744453667,1.0870170033224884,0,7004,4,3,3,5,5,2,3,2.187,4.869
4,106.389,27.0,313.0,14.0,24.2,0,2.0,13,17.0,100.562,1.057944352737615,1.0767611289386125,1.0770376449943158,0,7004,4,3,3,5,5,2,1,9.118,8.268
5,107.524,27.0,313.0,15.0,24.1,0,9.0,13,17.0,100.562,1.0692309222171397,1.098393489329892,1.0984866747020223,0,7004,4,3,3,5,5,2,3,1.613,4.352
6,108.684,27.0,309.0,7.0,24.1,0,20.0,13,17.0,100.562,1.0807660945486366,1.0925548338236577,1.094053183365175,0,7004,4,3,3,5,5,2,1,17.171,100.0
10,107.922,27.0,318.0,16.0,24.1,0,11.0,13,17.0,100.562,1.0731886796205323,1.096341994734344,1.0968507496185484,0,7004,4,3,3,5,5,2,3,6.142,0.58
12,107.002,27.0,317.0,15.0,24.1,0,14.0,13,17.0,100.562,1.064040094667966,1.084573708892837,1.0833161500217654,0,7004,4,3,3,5,5,2,3,0.513,4.181
14,108.484,27.0,312.0,16.0,24.1,0,15.0,13,17.0,100.562,1.0787772717328612,1.094348160425449,1.0951357984631918,0,7004,4,3,3,5,5,2,3,0.759,0.513
16,106.591,27.0,313.0,15.0,24.2,0,3.0,13,17.0,100.562,1.0599530637815475,1.0803511817332088,1.081005071523716,0,7004,4,3,3,5,5,2,3,8.268,2.187
18,107.877,27.0,313.0,15.0,24.1,0,16.0,13,17.0,100.562,1.0727411944869831,1.0958223347850442,1.0951357984631918,0,7004,4,3,3,5,5,2,3,4.181,4.258
22,108.004,27.0,317.0,14.0,24.1,0,12.0,13,17.0,100.562,1.0740040969750009,1.0958071838696755,1.0870170033224884,0,7004,4,3,3,5,5,2,3,0.58,0.903
23,107.162,27.0,313.0,15.0,24.1,0,6.0,13,17.0,100.562,1.0656311529205864,1.0883597823431241,1.0899718193690289,0,7004,4,3,3,5,5,2,3,3.099,1.478
27,107.927,27.0,312.0,16.0,24.1,0,10.0,13,17.0,100.562,1.073238400190927,1.0985748091286935,1.0984866747020223,0,7004,4,3,3,5,5,2,3,4.352,6.142
30,107.432,27.0,313.0,15.0,24.1,0,8.0,13,17.0,100.562,1.0683160637218831,1.0953088118053491,1.094053183365175,0,7004,4,3,3,5,5,2,3,9.961,1.613
31,107.945,27.0,317.0,21.0,24.1,0,18.0,13,17.0,100.562,1.0734173942443468,1.096348326492616,1.0965346807736014,0,7004,4,3,3,5,5,2,3,5.718,17.171
43,108.807,27.0,318.0,15.0,24.1,0,17.0,13,17.0,100.562,1.0819892205803383,1.1009335778891176,1.0968507496185484,0,7004,4,3,3,5,5,2,3,4.258,5.718
44,106.929,27.0,313.0,16.0,24.1,0,7.0,13,17.0,100.562,1.063314174340208,1.0813378035923007,1.081005071523716,0,7004,4,3,3,5,5,2,3,1.478,9.961
63,107.143,27.0,316.0,15.0,24.1,0,5.0,13,17.0,100.562,1.0654422147530878,1.082307011781026,1.0833161500217654,0,7004,4,3,3,5,5,2,3,4.869,3.099
81,106.243,27.0,313.0,15.0,24.2,0,1.0,13,17.0,100.562,1.0564925120820985,1.077153962090554,1.0770376449943158,0,7004,4,3,3,5,5,2,3,100.0,9.118
87,107.74,27.0,314.0,16.0,24.1,0,13.0,13,17.0,100.562,1.071378850858177,1.0966450061230568,1.0965346807736014,0,7004,4,3,3,5,5,2,3,0.903,0.759
1,106.644,28.0,314.0,16.0,24.1,0,4.0,13,16.0,100.562,1.0604801018277283,1.0760447744453667,1.0870170033224884,0,7004,4,3,3,5,5,2,3,2.119,5.489
4,105.965,28.0,315.0,15.0,24.1,0,2.0,13,16.0,100.562,1.053728048368171,1.0767611289386125,1.0770376449943158,0,7004,4,3,3,5,5,2,1,9.264,8.47
5,107.493,28.0,313.0,16.0,24.2,0,9.0,13,16.0,100.562,1.0689226546806945,1.098393489329892,1.0984866747020223,0,7004,4,3,3,5,5,2,3,1.705,4.755
6,108.075,28.0,311.0,8.0,24.2,0,20.0,13,16.0,100.562,1.0747101290746008,1.0925548338236577,1.094053183365175,0,7004,4,3,3,5,5,2,1,17.91,100.0
10,108.056,28.0,318.0,17.0,24.2,0,11.0,13,16.0,100.562,1.0745211909071022,1.096341994734344,1.0968507496185484,0,7004,4,3,3,5,5,2,3,6.137,0.662
12,107.952,28.0,315.0,16.0,24.2,0,14.0,13,16.0,100.562,1.073487003042899,1.084573708892837,1.0833161500217654,0,7004,4,3,3,5,5,2,3,0.534,0.969
14,108.72,28.0,310.0,17.0,24.2,0,15.0,13,16.0,100.562,1.0811240826554762,1.094348160425449,1.0951357984631918,0,7004,4,3,3,5,5,2,3,0.969,4.087
16,106.59,28.0,315.0,16.0,24.1,0,3.0,13,16.0,100.562,1.059943119667469,1.0803511817332088,1.081005071523716,0,7004,4,3,3,5,5,2,3,8.47,2.119
18,108.346,28.0,312.0,16.0,24.2,0,16.0,13,16.0,100.562,1.0774049839899764,1.0958223347850442,1.0951357984631918,0,7004,4,3,3,5,5,2,3,4.087,5.188
22,108.12,28.0,316.0,15.0,24.2,0,12.0,13,16.0,100.562,1.0751576142081505,1.0958071838696755,1.0870170033224884,0,7004,4,3,3,5,5,2,3,0.662,0.639
23,107.19,28.0,314.0,16.0,24.1,0,6.0,13,16.0,100.562,1.0659095881147949,1.0883597823431241,1.0899718193690289,0,7004,4,3,3,5,5,2,3,3.118,1.245
27,107.998,28.0,312.0,17.0,24.2,0,10.0,13,16.0,100.562,1.0739444322905274,1.0985748091286935,1.0984866747020223,0,7004,4,3,3,5,5,2,3,4.755,6.137
30,107.595,28.0,314.0,16.0,24.2,0,8.0,13,16.0,100.562,1.06993695431674,1.0953088118053491,1.094053183365175,0,7004,4,3,3,5,5,2,3,10.464,1.705
31,107.751,28.0,318.0,22.0,24.2,0,17.0,13,16.0,100.562,1.071488236113045,1.096348326492616,1.0965346807736014,0,7004,4,3,3,5,5,2,3,4.856,17.91
44,107.152,28.0,314.0,17.0,24.1,0,7.0,13,16.0,100.562,1.0655317117797976,1.0813378035923007,1.081005071523716,0,7004,4,3,3,5,5,2,3,1.245,10.464
63,107.109,28.0,317.0,16.0,24.1,0,5.0,13,16.0,100.562,1.0651041148744058,1.082307011781026,1.0833161500217654,0,7004,4,3,3,5,5,2,3,5.489,3.118
81,106.462,28.0,313.0,16.0,24.1,0,1.0,13,16.0,100.562,1.0586702730653728,1.077153962090554,1.0770376449943158,0,7004,4,3,3,5,5,2,3,100.0,9.264
87,107.979,28.0,314.0,17.0,24.2,0,13.0,13,16.0,100.562,1.0737554941230285,1.0966450061230568,1.0965346807736014,0,7004,4,3,3,5,5,2,3,0.639,0.534
1,106.55,29.0,314.0,17.0,24.7,0,4.0,13,15.0,100.562,1.0595453551043137,1.0760447744453667,1.0870170033224884,0,7004,4,3,3,5,5,2,3,2.173,5.954
4,106.0,29.0,314.0,16.0,24.7,0,2.0,13,15.0,100.562,1.0540760923609316,1.0767611289386125,1.0770376449943158,0,7004,4,3,3,5,5,2,1,8.767,9.095
5,107.593,29.0,314.0,17.0,24.7,0,9.0,13,15.0,100.562,1.0699170660885822,1.098393489329892,1.0984866747020223,0,7004,4,3,3,5,5,2,3,1.603,5.26
6,108.126,29.0,310.0,9.0,24.8,0,20.0,13,15.0,100.562,1.0752172788926235,1.0925548338236577,1.094053183365175,0,7004,4,3,3,5,5,2,1,3.356,100.0
10,107.999,29.0,319.0,18.0,24.8,0,11.0,13,15.0,100.562,1.073954376404606,1.096341994734344,1.0968507496185484,0,7004,4,3,3,5,5,2,3,6.195,0.726
12,108.05,29.0,316.0,17.0,24.8,0,14.0,13,15.0,100.562,1.074461526222629,1.084573708892837,1.0833161500217654,0,7004,4,3,3,5,5,2,3,0.507,1.737
16,106.657,29.0,314.0,17.0,24.7,0,3.0,13,15.0,100.562,1.0606093753107535,1.0803511817332088,1.081005071523716,0,7004,4,3,3,5,5,2,3,9.095,2.173
18,108.004,29.0,312.0,17.0,24.8,0,15.0,13,15.0,100.562,1.0740040969750009,1.0958223347850442,1.0951357984631918,0,7004,4,3,3,5,5,2,3,3.713,9.449
22,107.974,29.0,316.0,16.0,24.8,0,12.0,13,15.0,100.562,1.0737057735526343,1.0958071838696755,1.0870170033224884,0,7004,4,3,3,5,5,2,3,0.726,0.498
23,107.372,29.0,313.0,17.0,24.7,0,6.0,13,15.0,100.562,1.0677194168771504,1.0883597823431241,1.0899718193690289,0,7004,4,3,3,5,5,2,3,3.199,1.207
27,108.068,29.0,312.0,18.0,24.8,0,10.0,13,15.0,100.562,1.0746405202760485,1.0985748091286935,1.0984866747020223,0,7004,4,3,3,5,5,2,3,5.26,6.195
30,107.354,29.0,314.0,17.0,24.7,0,8.0,13,15.0,100.562,1.0675404228237306,1.0953088118053491,1.094053183365175,0,7004,4,3,3,5,5,2,3,10.907,1.603
31,107.698,29.0,316.0,23.0,24.8,0,17.0,13,15.0,100.562,1.070961198066864,1.096348326492616,1.0965346807736014,0,7004,4,3,3,5,5,2,3,9.449,14.878
44,106.954,29.0,311.0,18.0,24.7,0,7.0,13,15.0,100.562,1.0635627771921798,1.0813378035923007,1.081005071523716,0,7004,4,3,3,5,5,2,3,1.207,10.907
63,107.204,29.0,315.0,17.0,24.7,0,5.0,13,15.0,100.562,1.066048805711899,1.082307011781026,1.0833161500217654,0,7004,4,3,3,5,5,2,3,5.954,3.199
81,106.171,29.0,314.0,17.0,24.7,0,1.0,13,15.0,100.562,1.0557765358684197,1.077153962090554,1.0770376449943158,0,7004,4,3,3,5,5,2,3,100.0,8.767
87,108.07,29.0,315.0,18.0,24.8,0,13.0,13,15.0,100.562,1.0746604085042064,1.0966450061230568,1.0965346807736014,0,7004,4,3,3,5,5,2,3,0.498,0.507
1,106.328,30.0,314.0,18.0,24.8,0,4.0,13,14.0,100.562,1.0573377617788031,1.0760447744453667,1.0870170033224884,0,7004,4,3,3,5,5,2,3,2.066,6.608
4,105.889,30.0,314.0,17.0,24.8,0,2.0,13,14.0,100.562,1.0529722956981762,1.0767611289386125,1.0770376449943158,0,7004,4,3,3,5,5,2,1,8.596,9.752
5,107.536,30.0,313.0,18.0,24.8,0,9.0,13,14.0,100.562,1.0693502515860862,1.098393489329892,1.0984866747020223,0,7004,4,3,3,5,5,2,3,1.842,5.735
6,108.127,30.0,310.0,10.0,24.7,0,20.0,13,14.0,100.562,1.0752272230067024,1.0925548338236577,1.094053183365175,0,7004,4,3,3,5,5,2,1,4.869,100.0
10,107.819,30.0,318.0,19.0,24.8,0,11.0,13,14.0,100.562,1.0721644358704083,1.096341994734344,1.0968507496185484,0,7004,4,3,3,5,5,2,3,6.126,0.701
16,106.438,30.0,314.0,18.0,24.8,0,3.0,13,14.0,100.562,1.0584316143274797,1.0803511817332088,1.081005071523716,0,7004,4,3,3,5,5,2,3,9.752,2.066
18,107.629,30.0,311.0,18.0,24.7,0,15.0,13,14.0,100.562,1.0702750541954218,1.0958223347850442,1.0951357984631918,0,7004,4,3,3,5,5,2,3,5.404,9.143
22,107.761,30.0,317.0,17.0,24.8,0,12.0,13,14.0,100.562,1.0715876772538335,1.0958071838696755,1.0870170033224884,0,7004,4,3,3,5,5,2,3,0.701,0.594
23,107.153,30.0,312.0,18.0,24.8,0,6.0,13,14.0,100.562,1.0655416558938764,1.0883597823431241,1.0899718193690289,0,7004,4,3,3,5,5,2,3,3.367,0.789
27,108.188,30.0,311.0,19.0,24.8,0,10.0,13,14.0,100.562,1.075833813965514,1.0985748091286935,1.0984866747020223,0,7004,4,3,3,5,5,2,3,5.735,6.126
30,107.112,30.0,314.0,18.0,24.8,0,8.0,13,14.0,100.562,1.0651339472166423,1.0953088118053491,1.094053183365175,0,7004,4,3,3,5,5,2,3,11.307,1.842
31,107.523,30.0,315.0,24.0,24.7,0,16.0,13,14.0,100.562,1.0692209781030608,1.096348326492616,1.0965346807736014,0,7004,4,3,3,5,5,2,3,9.143,13.793
44,107.036,30.0,313.0,19.0,24.8,0,7.0,13,14.0,100.562,1.064378194546648,1.0813378035923007,1.081005071523716,0,7004,4,3,3,5,5,2,3,0.789,11.307
63,107.187,30.0,316.0,18.0,24.8,0,5.0,13,14.0,100.562,1.0658797557725583,1.082307011781026,1.0833161500217654,0,7004,4,3,3,5,5,2,3,6.608,3.367
81,106.205,30.0,314.0,18.0,24.8,0,1.0,13,14.0,100.562,1.0561146357471014,1.077153962090554,1.0770376449943158,0,7004,4,3,3,5,5,2,3,100.0,8.596
