RoundNumber,LapNumber,DriverNumber,AvgCorneringSpeed,MaxSpeed,AvgRPM,GearShifts,AvgThrottle,BrakePct
24,36,31,115.87629,332.0,10196.702985074628,44.0,65.136185,20.8955223880597
24,37,31,113.517494,335.0,10028.765140324964,46.0,64.62695,22.74741506646972
24,38,31,115.35245,342.0,10206.826625386997,41.0,66.667145,25.386996904024766
24,39,31,114.81391,324.0,10177.831343283582,41.0,65.053535,25.522388059701495
24,40,31,114.75767,326.0,10221.35,41.0,65.72183,25.294117647058822
24,41,31,112.458565,331.0,10132.167862266859,44.0,65.532524,25.68149210903874
24,42,31,117.93847,324.0,10210.602427921092,39.0,66.910805,20.789074355083457
24,43,31,112.778114,310.0,10154.853333333333,40.0,65.96243,26.074074074074073
24,44,31,113.34757,310.0,10237.622023809523,39.0,67.393364,21.428571428571427
24,45,31,113.9389,311.0,10224.776162790698,37.0,67.2687,22.238372093023255
24,46,31,113.22492,325.0,10135.904761904761,42.0,66.23598,22.172619047619047
24,47,31,114.45292,325.0,10216.08469539376,43.0,67.85128,22.58543833580981
24,48,31,116.92789,313.0,10146.809239940387,40.0,67.19183,22.950819672131146
24,49,31,114.04306,314.0,10064.127031019203,41.0,65.01803,22.451994091580502
24,50,31,114.39718,325.0,10185.456112852664,41.0,67.37232,22.10031347962382
24,51,31,113.8691,311.0,10228.567771084337,40.0,69.17889,19.728915662650603
24,52,31,111.61166,321.0,10209.29357798165,39.0,66.59413,22.629969418960243
24,53,31,112.93361,310.0,10222.921921921921,42.0,68.02042,22.52252252252252
24,54,31,115.471054,312.0,10209.673813169984,43.0,68.74524,21.43950995405819
24,55,31,114.117355,311.0,10217.499241274658,44.0,70.19903,19.271623672230653
24,56,31,113.17582,312.0,10217.31467473525,44.0,68.82148,19.969742813918305
24,57,31,114.338295,313.0,10147.386363636364,42.0,68.27079,21.96969696969697
24,58,31,114.39304,317.0,10140.581039755352,44.0,66.90698,21.865443425076453
24,2,44,109.9372,336.0,10195.79275362319,42.0,68.302,23.043478260869566
24,3,44,117.64657,333.0,10289.919825072886,40.0,68.2811,24.635568513119534
24,4,44,110.74575,349.0,10243.885294117646,40.0,69.4243,25.0
24,5,44,117.25572,335.0,10099.87262079063,39.0,65.68566,21.08345534407028
24,6,44,114.41401,338.0,10049.416417910448,37.0,66.20129,21.641791044776117
24,7,44,112.927734,341.0,10014.001477104874,33.0,67.242676,18.61152141802068
24,10,44,116.94895,307.0,10252.594476744185,37.0,72.73357,19.186046511627907
24,11,44,115.35782,306.0,10289.798540145985,38.0,72.879654,17.664233576642335
24,12,44,114.96988,308.0,10210.666176470588,39.0,70.7133,19.705882352941178
24,13,44,116.47434,309.0,10287.346036585366,39.0,70.61569,20.426829268292682
24,14,44,116.82216,311.0,10165.001477104874,33.0,70.31885,21.56573116691285
24,15,44,113.248344,326.0,10103.73598820059,34.0,69.596664,21.091445427728615
24,16,44,115.63685,311.0,10315.706586826347,39.0,71.7256,18.41317365269461
24,17,44,115.787254,313.0,10341.339762611276,41.0,71.008896,18.991097922848667
24,18,44,113.03404,314.0,10235.419790104948,38.0,70.302925,17.691154422788603
24,19,44,115.52157,317.0,10034.497730711044,34.0,69.950806,18.759455370650528
24,20,44,113.61326,328.0,10074.93,34.0,68.54969,19.0
24,21,44,111.78413,339.0,9949.162824207493,38.0,66.95709,22.622478386167145
24,22,44,116.001686,334.0,10072.842565597668,34.0,68.535484,21.720116618075803
24,23,44,114.829704,331.0,10076.08613138686,33.0,68.06865,20.875912408759124
24,24,44,113.57753,336.0,10064.316742081448,38.0,69.7588,20.361990950226243
24,25,44,115.64722,307.0,10110.70058139535,36.0,70.965034,19.62209302325581
24,26,44,115.1377,311.0,10025.410447761195,35.0,70.977036,19.1044776119403
24,27,44,113.233376,309.0,10028.271771771771,33.0,70.60846,19.66966966966967
24,28,44,116.142746,309.0,10030.633233532933,34.0,69.47959,20.65868263473054
24,29,44,114.978714,311.0,10018.673410404625,31.0,70.015976,19.07514450867052
24,30,44,117.18284,308.0,10043.268768768768,33.0,70.646965,18.91891891891892
24,33,44,116.20374,308.0,10092.342105263158,30.0,71.074196,16.666666666666664
24,34,44,116.54085,318.0,9980.859728506788,33.0,68.99766,18.250377073906485
24,35,44,116.374695,331.0,10143.782414307005,36.0,70.0117,19.821162444113263
24,36,44,112.97359,337.0,10182.118721461187,35.0,70.61607,20.24353120243531
24,37,44,115.23221,311.0,10125.03500761035,37.0,72.004456,17.65601217656012
24,38,44,115.65943,334.0,10195.728971962617,33.0,69.28478,19.781931464174455
24,39,44,116.75647,311.0,10179.48865355522,31.0,71.04102,17.246596066565807
24,40,44,116.11648,320.0,10150.383010432191,33.0,70.27594,19.374068554396423
24,41,44,116.19518,337.0,10036.193033381713,31.0,71.423805,17.99709724238026
24,42,44,115.53259,347.0,10040.925418569253,31.0,69.013756,21.00456621004566
24,43,44,116.199646,335.0,10119.015105740182,33.0,72.07928,18.429003021148034
24,44,44,115.47612,327.0,10102.8588410104,32.0,71.59043,19.316493313521548
24,45,44,113.016945,338.0,10313.554744525547,37.0,72.005486,19.562043795620436
24,46,44,115.16707,308.0,10047.528273809523,34.0,72.20341,18.601190476190478
24,47,44,115.17681,310.0,10152.233979135619,34.0,72.63697,17.73472429210134
24,48,44,117.70152,311.0,10189.162406015037,35.0,71.94543,18.195488721804512
24,49,44,113.06171,333.0,10114.174298375185,39.0,68.14644,22.451994091580502
24,50,44,113.97092,328.0,10231.06103286385,39.0,71.01651,19.092331768388107
24,51,44,112.67901,334.0,9992.992481203008,33.0,71.32878,17.593984962406015
24,52,44,114.2782,337.0,10168.434451219513,36.0,70.16001,22.408536585365855
24,53,44,114.714806,327.0,10139.028657616893,35.0,70.19416,19.90950226244344
24,54,44,115.42173,334.0,10215.131699846861,33.0,70.22536,20.82695252679939
24,55,44,114.79902,330.0,10155.057575757575,35.0,70.57649,19.393939393939394
24,56,44,117.322044,309.0,10103.689552238806,36.0,69.63892,21.940298507462686
24,57,44,115.55056,311.0,10208.15909090909,36.0,70.29369,20.151515151515152
24,58,44,113.78664,315.0,10090.951441578149,39.0,69.45875,22.003034901365705
24,2,27,116.35828,337.0,10252.692969870875,40.0,62.57828,19.79913916786227
24,3,27,118.16039,346.0,10379.225759768451,39.0,65.3777,19.68162083936324
24,4,27,114.486786,335.0,10372.667159763314,44.0,65.87623,17.60355029585799
24,5,27,116.50356,345.0,10272.254730713246,42.0,63.771267,18.777292576419214
24,6,27,116.87112,335.0,10311.570789865871,42.0,66.81608,15.946348733233979
24,9,27,115.44205,325.0,10488.109422492402,40.0,69.44475,16.565349544072948
24,10,27,113.94377,309.0,10359.30969609262,43.0,69.413,17.221418234442837
24,11,27,115.79545,307.0,10365.753265602321,40.0,70.10128,15.965166908563136
24,12,27,115.470215,309.0,10343.44674556213,43.0,70.31161,14.053254437869821
24,13,27,115.52244,309.0,10351.436641221375,38.0,71.10821,14.961832061068703
24,14,27,117.10739,310.0,10312.293510324484,40.0,70.016014,16.224188790560472
24,15,27,114.02634,312.0,10315.033823529411,42.0,70.533714,15.0
24,16,27,114.601006,312.0,10308.154422788606,40.0,70.057625,14.842578710644677
24,17,27,115.39178,313.0,10363.936011904761,40.0,69.75875,16.071428571428573
24,18,27,115.27367,311.0,10303.924585218703,40.0,68.41571,17.49622926093514
24,19,27,116.8247,329.0,10336.049698795181,43.0,67.60913,17.620481927710845
24,20,27,115.33965,333.0,10274.054441260745,41.0,65.23593,17.048710601719197
24,21,27,113.386055,337.0,10255.457431457431,41.0,64.33902,19.480519480519483
24,22,27,116.96314,334.0,10408.981077147017,40.0,65.45456,17.612809315866084
24,23,27,114.30509,339.0,10175.41907514451,44.0,65.78521,17.341040462427745
24,24,27,116.50207,325.0,10174.583333333334,36.0,62.707542,18.452380952380953
24,25,27,115.43524,329.0,10254.579941860466,39.0,66.10981,17.00581395348837
24,26,27,114.008415,330.0,10270.08849557522,41.0,66.50164,20.058997050147493
24,27,27,115.57728,334.0,10314.596992481203,40.0,67.47157,16.99248120300752
24,28,27,115.70124,338.0,10268.426229508197,36.0,64.762375,19.821162444113263
24,29,27,114.633224,335.0,10338.545323741007,42.0,66.34758,17.41007194244604
24,30,27,115.08867,329.0,10283.472673559823,39.0,66.938126,17.429837518463813
24,31,27,115.18441,336.0,10260.063309352518,42.0,65.061775,19.568345323741006
24,32,27,116.44691,336.0,10325.254676258994,40.0,66.54885,17.985611510791365
24,33,27,115.576485,308.0,10175.92471590909,38.0,67.62974,17.1875
24,34,27,115.57563,309.0,10281.634182908545,39.0,69.28492,16.34182908545727
24,35,27,113.93726,310.0,10320.92657856094,37.0,68.73428,15.418502202643172
24,36,27,117.065254,313.0,10317.3003003003,38.0,68.82787,16.816816816816818
24,37,27,113.9023,313.0,10287.860986547084,42.0,68.248505,16.89088191330344
24,38,27,115.85441,314.0,10345.206471494606,38.0,69.254295,16.178736517719567
24,39,27,113.79963,318.0,10332.958146487294,38.0,68.232864,18.236173393124066
24,40,27,113.43649,317.0,10254.58849557522,41.0,67.93852,17.10914454277286
24,41,27,115.87597,318.0,10249.475783475784,41.0,67.34925,16.80911680911681
24,44,27,117.05499,311.0,10479.41149773071,38.0,70.952194,14.977307110438728
24,45,27,114.193184,308.0,10407.339734121122,42.0,71.35416,16.54357459379616
24,46,27,113.898796,330.0,10378.248466257668,42.0,69.003235,17.484662576687114
24,47,27,114.97715,309.0,10388.431343283582,39.0,72.39176,14.477611940298507
24,48,27,114.60475,310.0,10329.354489164087,38.0,71.13293,14.551083591331269
24,49,27,113.21788,342.0,10310.84398216939,45.0,68.48609,15.75037147102526
24,50,27,114.8388,336.0,10385.76572327044,42.0,68.32827,18.238993710691823
24,51,27,113.88684,330.0,10402.264661654135,43.0,71.31726,15.639097744360903
24,52,27,117.176834,308.0,10523.511006289309,43.0,72.087845,15.566037735849056
24,53,27,114.76629,318.0,10368.536474164133,41.0,68.97106,17.02127659574468
24,54,27,111.52491,340.0,10367.9549689441,38.0,68.300896,16.925465838509314
24,55,27,114.11907,327.0,10315.807174887892,43.0,69.749115,17.339312406576983
24,56,27,111.170616,334.0,10229.051359516616,40.0,66.520905,19.335347432024168
24,57,27,113.06587,344.0,10282.748858447489,44.0,66.44371,17.65601217656012
24,58,27,113.473854,331.0,10401.618604651163,40.0,70.35767,13.333333333333334
24,2,18,115.343285,335.0,10127.736011477762,38.0,60.23871,16.49928263988522
24,3,18,115.927025,335.0,10205.304347826086,42.0,61.86094,16.08695652173913
24,4,18,113.47815,329.0,10249.094534711965,39.0,63.739643,15.657311669128507
24,5,18,114.739265,335.0,10266.641812865497,40.0,61.51912,19.298245614035086
24,6,18,113.60395,334.0,10291.837555886736,40.0,62.457294,16.24441132637854
24,7,18,114.27029,336.0,10317.893805309735,40.0,63.410686,16.8141592920354
24,8,18,114.53963,335.0,10226.791666666666,46.0,61.75161,17.67241379310345
24,9,18,114.1125,330.0,10392.407738095239,48.0,64.2578,19.940476190476193
24,10,18,113.26301,332.0,10291.192805755396,41.0,63.170273,17.697841726618705
24,11,18,111.03185,331.0,10301.207439198855,48.0,61.811596,17.8826895565093
24,12,18,113.9291,330.0,10239.539454806312,44.0,62.359295,17.647058823529413
24,13,18,111.27288,331.0,10135.777945619335,45.0,61.0678,18.12688821752266
24,14,18,114.2872,329.0,10267.21181556196,42.0,62.599846,16.85878962536023
24,15,18,113.58099,332.0,10288.48250728863,44.0,62.41547,18.658892128279884
24,16,18,113.26739,327.0,10289.384272997033,42.0,64.652794,17.062314540059347
24,17,18,113.503136,312.0,10308.327536231884,42.0,64.964966,17.53623188405797
24,18,18,114.30432,334.0,10318.604135893649,45.0,62.77284,19.35007385524372
24,19,18,113.77571,322.0,10299.884785819793,45.0,61.614,18.31610044313146
24,20,18,114.92917,323.0,10323.059405940594,45.0,62.82301,16.831683168316832
24,21,18,113.044655,330.0,10269.018624641834,48.0,65.685425,17.621776504297994
24,22,18,115.79081,305.0,10311.560761346998,43.0,67.663506,15.519765739385067
24,23,18,113.87881,309.0,10342.799126637554,43.0,67.686264,16.73944687045124
24,24,18,114.603836,308.0,10361.783987915407,42.0,69.40893,16.1631419939577
24,25,18,114.47825,307.0,10335.956458635705,45.0,69.76331,15.965166908563136
24,26,18,113.03725,308.0,10355.402384500745,42.0,68.57623,15.946348733233979
24,27,18,113.39009,308.0,10394.890060240963,45.0,67.35317,17.620481927710845
24,28,18,114.189735,308.0,10318.814092953524,46.0,67.82983,17.391304347826086
24,29,18,112.705124,309.0,10332.300144300145,44.0,68.71671,17.604617604617605
24,30,18,114.474754,308.0,10365.149253731342,43.0,68.55006,17.313432835820898
24,31,18,113.63867,309.0,10415.286337209302,45.0,67.585236,16.27906976744186
24,32,18,114.23527,308.0,10362.319708029197,42.0,67.71343,15.036496350364963
24,33,18,114.99713,307.0,10369.315263908702,45.0,67.10689,16.547788873038517
24,34,18,114.81903,305.0,10309.199701937407,41.0,68.74785,14.754098360655737
24,35,18,113.453835,308.0,10396.9970544919,43.0,68.61688,16.49484536082474
24,36,18,114.87412,302.0,10347.557037037037,47.0,67.89792,16.444444444444446
24,37,18,113.358734,306.0,10341.604166666666,47.0,67.63088,18.00595238095238
24,38,18,113.85905,305.0,10319.142640364189,43.0,68.28854,17.754172989377846
24,39,18,113.76262,306.0,10256.989552238805,45.0,69.04379,14.776119402985074
24,40,18,114.67166,308.0,10316.223880597016,48.0,67.58343,15.970149253731345
24,41,18,115.11707,307.0,10352.773962804005,46.0,68.418106,16.595135908440632
24,44,18,114.44912,331.0,10545.676691729323,44.0,66.33018,14.736842105263156
24,45,18,114.4983,309.0,10434.060382916054,43.0,66.17642,15.022091310751104
24,46,18,112.85957,329.0,10373.983333333334,46.0,65.44406,16.666666666666664
24,47,18,115.30605,337.0,10486.72619047619,48.0,68.85039,15.178571428571427
24,48,18,114.02755,312.0,10379.528330781011,46.0,66.456604,17.457886676875958
24,49,18,114.48282,328.0,10384.121804511278,48.0,66.436676,16.390977443609025
24,50,18,114.68178,313.0,10405.367762128326,44.0,67.30027,15.96244131455399
24,51,18,115.36353,336.0,10506.126911314985,44.0,67.30936,16.972477064220186
24,52,18,115.10512,327.0,10518.628705148207,46.0,67.08142,15.912636505460217
24,53,18,113.163895,313.0,10359.942336874052,44.0,65.90966,16.084977238239755
24,54,18,111.371796,345.0,10410.576923076924,43.0,66.93977,15.846153846153847
24,55,18,114.11116,331.0,10427.69578313253,45.0,67.19362,15.963855421686745
24,56,18,116.824974,306.0,10446.368340943684,45.0,70.359856,16.590563165905632
24,57,18,114.98132,313.0,10498.640672782874,47.0,69.37055,16.666666666666664
24,58,18,111.527374,336.0,10370.07503828484,50.0,66.62265,17.76416539050536
24,2,5,116.371666,334.0,10266.413892908828,39.0,66.28151,19.247467438494937
24,3,5,116.41824,333.0,10319.388888888889,42.0,66.74494,19.15204678362573
24,4,5,117.095695,332.0,10300.723372781065,42.0,64.963974,20.266272189349113
24,5,5,119.39498,329.0,10336.979532163743,42.0,67.07699,19.5906432748538
24,6,5,116.037,327.0,10247.69822485207,42.0,66.1945,19.97041420118343
24,7,5,115.21938,324.0,10279.83856502242,42.0,65.850006,21.076233183856502
24,8,5,117.313515,327.0,10259.330935251799,42.0,65.615555,20.575539568345324
24,9,5,114.15066,324.0,10286.014749262536,42.0,65.70904,19.321533923303836
24,10,5,115.58277,325.0,10229.617391304348,43.0,65.99416,19.710144927536234
24,11,5,117.53334,307.0,10282.047413793103,41.0,67.46834,18.53448275862069
24,12,5,115.94973,308.0,10242.076700434154,44.0,67.80829,17.655571635311144
24,13,5,117.19928,309.0,10315.399394856278,39.0,70.9585,16.792738275340394
24,14,5,114.20235,307.0,10295.40500736377,38.0,67.32738,18.556701030927837
24,17,5,111.29419,330.0,10250.75513196481,44.0,66.888664,22.14076246334311
24,18,5,112.6064,326.0,10296.108108108108,40.0,66.97595,19.51951951951952
24,19,5,113.415215,327.0,10320.777279521673,41.0,67.28016,18.086696562032888
24,20,5,118.293816,324.0,10308.527377521614,39.0,66.55637,19.30835734870317
24,21,5,113.77626,336.0,10261.150220913107,44.0,66.10106,20.176730486008836
24,22,5,118.206825,330.0,10275.095029239767,41.0,65.34208,18.421052631578945
24,23,5,113.60013,332.0,10234.813411078718,45.0,66.54011,20.262390670553938
24,24,5,115.930244,321.0,10264.2921686747,42.0,65.27481,18.97590361445783
24,25,5,118.01421,329.0,10304.859420289855,40.0,65.679695,19.420289855072465
24,26,5,116.71667,332.0,10267.955489614244,39.0,66.8963,17.804154302670625
24,27,5,113.814964,330.0,10307.188905547226,39.0,65.53536,20.539730134932537
24,28,5,115.404526,337.0,10261.612518628912,41.0,63.152775,21.311475409836063
24,29,5,114.51559,334.0,10330.680575539569,42.0,66.22456,19.424460431654676
24,30,5,114.90052,341.0,10343.585074626866,41.0,66.4454,20.44776119402985
24,31,5,113.037964,310.0,10257.08905109489,41.0,67.26991,19.708029197080293
24,32,5,113.65573,326.0,10353.593886462882,41.0,67.10595,17.612809315866084
24,33,5,112.29755,319.0,10333.335243553009,38.0,68.52341,17.765042979942695
24,34,5,115.453186,328.0,10368.821958456972,43.0,66.194786,22.106824925816024
24,35,5,114.059105,326.0,10271.578008915305,41.0,65.483864,19.61367013372957
24,36,5,113.95852,329.0,10289.409226190477,45.0,67.393456,18.303571428571427
24,37,5,112.96303,329.0,10223.33185840708,41.0,65.9492,18.289085545722713
24,38,5,109.35432,330.0,10208.675304878048,41.0,67.077095,19.817073170731707
24,39,5,111.17442,334.0,10235.632835820896,39.0,65.73921,18.208955223880597
24,40,5,113.388435,334.0,10268.116347569956,42.0,66.701355,18.409425625920473
24,41,5,112.78507,332.0,10208.235543018336,41.0,66.60786,21.720733427362482
24,42,5,114.16984,325.0,10289.711711711712,41.0,67.18708,18.16816816816817
24,43,5,114.622765,315.0,10276.862426035503,39.0,67.7757,20.562130177514792
24,44,5,114.77905,312.0,10240.494830132939,40.0,68.00392,16.986706056129986
24,45,5,115.54156,311.0,10345.772793053546,41.0,68.78532,17.0767004341534
24,46,5,112.4927,314.0,10327.282738095239,40.0,68.05624,17.559523809523807
24,47,5,115.45016,316.0,10345.281481481481,37.0,67.683174,18.074074074074073
24,48,5,114.65835,312.0,10287.447963800905,39.0,68.07374,16.59125188536953
24,49,5,114.77824,313.0,10324.109144542774,42.0,68.61416,17.551622418879056
24,50,5,115.21587,314.0,10406.723172628304,40.0,68.9864,17.262830482115085
24,51,5,115.60995,312.0,10264.593703148426,43.0,67.329506,14.3928035982009
24,52,5,114.37117,311.0,10280.769585253456,41.0,68.237076,17.050691244239633
24,53,5,115.1315,311.0,10314.08858858859,39.0,68.83396,16.666666666666664
24,54,5,113.85729,313.0,10349.153729071537,38.0,68.59573,17.50380517503805
24,55,5,114.58322,313.0,10265.745961820852,39.0,65.84608,18.355359765051396
24,56,5,113.90614,311.0,10279.795488721804,39.0,67.97169,19.849624060150376
24,57,5,113.872086,310.0,10278.863568215893,40.0,68.118614,18.74062968515742
24,58,5,112.81706,323.0,10205.582202111615,40.0,66.939735,18.702865761689292
24,2,87,115.38967,336.0,10288.882778581765,42.0,64.12239,22.14182344428365
24,3,87,117.39524,337.0,10298.413642960813,45.0,63.801575,19.15820029027576
24,4,87,112.84892,343.0,10297.762536873157,44.0,66.03945,21.68141592920354
24,5,87,114.50659,333.0,10229.986803519061,43.0,65.28043,19.208211143695014
24,6,87,115.14409,333.0,10257.955290611028,43.0,64.862045,20.715350223546945
24,7,87,114.654366,333.0,10266.34365781711,42.0,65.80406,20.353982300884958
24,8,87,115.64348,335.0,10245.5888252149,46.0,64.95047,21.776504297994272
24,9,87,113.308075,335.0,10310.240768094534,46.0,65.85368,19.64549483013294
24,10,87,114.91504,332.0,10285.794835007173,41.0,64.90282,20.946915351506455
24,11,87,115.50208,329.0,10146.79113018598,42.0,65.18336,20.457796852646638
24,12,87,113.47801,316.0,10275.847701149425,42.0,67.17005,20.25862068965517
24,13,87,111.90646,315.0,10219.08995502249,43.0,66.82031,20.689655172413794
24,16,87,115.15413,309.0,10296.430906389302,40.0,66.537544,16.79049034175334
24,17,87,115.5807,310.0,10288.464071856288,43.0,66.32533,18.41317365269461
24,18,87,116.76637,314.0,10345.145209580838,41.0,66.56216,19.610778443113773
24,19,87,115.12957,313.0,10251.252615844543,38.0,65.83814,18.236173393124066
24,20,87,113.913864,311.0,10195.414598540146,43.0,64.92855,20.0
24,21,87,114.98365,313.0,10226.769343065693,47.0,66.901665,17.226277372262775
24,22,87,114.61704,328.0,10263.937685459941,44.0,65.90435,21.216617210682493
24,23,87,114.22136,337.0,10238.564841498559,41.0,65.93953,18.443804034582133
24,24,87,114.0705,312.0,10236.460960960962,44.0,66.75032,20.27027027027027
24,25,87,115.15917,322.0,10267.707352941177,42.0,66.691444,18.529411764705884
24,26,87,114.635124,311.0,10231.76775147929,43.0,66.67131,19.08284023668639
24,27,87,112.58654,328.0,10268.293674698794,42.0,65.34035,20.33132530120482
24,28,87,111.2195,339.0,10336.641452344931,38.0,66.60141,19.213313161875945
24,29,87,113.916824,315.0,10229.46454413893,42.0,65.62152,19.826338639652676
24,30,87,115.69477,328.0,10319.020926756353,41.0,65.769035,19.13303437967115
24,31,87,114.54239,329.0,10213.026049204052,43.0,64.56173,21.99710564399421
24,32,87,114.339714,342.0,10262.557471264368,43.0,63.954914,20.545977011494255
24,33,87,114.38008,332.0,10320.913294797689,43.0,65.675125,19.508670520231213
24,34,87,115.89509,308.0,10272.05864661654,42.0,68.15713,17.74436090225564
24,35,87,114.089554,313.0,10263.931851851852,42.0,67.712746,17.037037037037038
24,36,87,115.54888,314.0,10292.782414307005,44.0,67.48184,16.542473919523097
24,37,87,114.19855,315.0,10305.040298507463,43.0,67.27643,17.313432835820898
24,38,87,112.295906,316.0,10233.262345679012,43.0,66.6765,19.753086419753085
24,39,87,112.50349,334.0,10275.712369597615,41.0,65.34204,17.73472429210134
24,40,87,112.495026,337.0,10246.72418879056,44.0,64.84868,20.058997050147493
24,41,87,114.58167,347.0,10304.865522174536,45.0,66.558495,18.741058655221746
24,42,87,114.078995,310.0,10273.465256797583,40.0,68.56068,17.069486404833835
24,43,87,115.12191,310.0,10329.885074626865,42.0,67.5439,19.701492537313435
24,44,87,115.1755,312.0,10308.314540059348,39.0,68.41868,17.804154302670625
24,45,87,112.5104,316.0,10263.786226685796,43.0,65.809,19.225251076040173
24,46,87,115.340805,329.0,10236.183976261127,47.0,64.73631,18.84272997032641
24,47,87,113.53608,328.0,10296.013392857143,40.0,67.50152,16.964285714285715
24,48,87,115.789955,314.0,10248.133834586466,43.0,67.467896,17.293233082706767
24,49,87,113.923416,316.0,10198.719350073856,44.0,67.2717,17.872968980797637
24,50,87,116.29418,315.0,10293.084507042253,43.0,69.34001,17.84037558685446
24,51,87,114.04127,315.0,10283.29297458894,44.0,67.188515,17.78774289985052
24,52,87,113.193115,315.0,10312.620583717358,40.0,67.967224,16.74347158218126
24,53,87,114.85917,315.0,10339.276691729323,42.0,68.495415,17.142857142857142
24,54,87,112.75826,314.0,10237.383435582822,40.0,67.08735,17.484662576687114
24,55,87,115.14166,315.0,10281.988041853512,41.0,67.65464,15.695067264573993
24,56,87,115.250114,312.0,10276.345864661655,45.0,68.20422,17.293233082706767
24,57,87,113.67296,315.0,10293.103030303031,39.0,68.53528,16.21212121212121
24,58,87,105.11486,319.0,10148.21396731055,41.0,66.015594,17.5334323922734
24,2,55,111.5187,343.0,10233.121776504298,44.0,63.991974,22.349570200573066
24,3,55,119.63761,337.0,10268.228197674418,41.0,64.14455,21.802325581395348
24,4,55,115.5805,338.0,10250.438053097345,40.0,65.303535,21.533923303834808
24,5,55,115.434814,334.0,10237.176642335766,44.0,62.935806,21.605839416058394
24,6,55,120.29193,338.0,10241.29640718563,42.0,64.7626,23.353293413173652
24,7,55,115.45141,337.0,10251.734513274336,45.0,65.276886,21.386430678466077
24,8,55,115.884605,336.0,10177.988538681948,40.0,62.65945,23.20916905444126
24,9,55,116.15366,317.0,10097.549777117385,40.0,64.95596,19.316493313521548
24,10,55,116.51999,319.0,10152.287965616046,40.0,65.59771,19.484240687679083
24,11,55,114.87601,337.0,10108.772857142858,41.0,61.7302,20.142857142857142
24,12,55,115.69939,334.0,10159.654178674351,39.0,63.824066,22.334293948126803
24,13,55,114.59088,333.0,10080.164670658683,40.0,64.51382,20.65868263473054
24,14,55,115.537476,332.0,10186.868115942028,41.0,64.32622,20.434782608695652
24,15,55,114.02102,316.0,10136.865693430656,39.0,66.16582,21.021897810218977
24,16,55,114.619026,309.0,10125.56788321168,41.0,66.95289,18.686131386861312
24,17,55,115.061424,325.0,10157.38494934877,39.0,65.51907,20.11577424023155
24,20,55,117.20349,308.0,10156.589519650655,41.0,65.93731,18.486171761280932
24,21,55,116.8752,309.0,10138.716593245228,36.0,64.48873,19.823788546255507
24,22,55,115.9093,310.0,10108.522255192878,39.0,65.09006,18.694362017804153
24,23,55,116.18612,312.0,10156.638518518519,39.0,65.27957,19.703703703703702
24,24,55,117.62275,311.0,10174.497744360902,38.0,65.83359,17.142857142857142
24,25,55,114.76933,314.0,10160.623529411765,39.0,65.17715,18.38235294117647
24,26,55,114.710655,312.0,10163.577380952382,40.0,65.39721,18.00595238095238
24,27,55,115.877174,315.0,10177.256371814094,38.0,65.750015,18.290854572713645
24,28,55,115.863365,315.0,10176.905120481928,42.0,64.140305,17.620481927710845
24,29,55,113.155136,313.0,10113.504335260115,40.0,63.289818,19.36416184971098
24,30,55,116.00104,314.0,10077.188148148149,42.0,62.703907,18.814814814814813
24,31,55,114.81108,321.0,10111.06646971935,36.0,64.59155,20.088626292466767
24,32,55,111.57663,336.0,10098.283861671469,42.0,64.25623,19.164265129683
24,33,55,116.35386,313.0,10061.4,40.0,62.245796,19.85611510791367
24,34,55,115.69316,313.0,10124.73984962406,40.0,65.17749,18.195488721804512
24,35,55,115.96106,313.0,10157.115666178624,39.0,64.66951,20.05856515373353
24,36,55,114.71184,314.0,10161.6802413273,38.0,66.2831,17.194570135746606
24,37,55,113.84061,315.0,10133.027108433735,38.0,63.952236,19.728915662650603
24,38,55,113.98192,315.0,10109.04754601227,37.0,65.92198,18.25153374233129
24,39,55,116.439926,316.0,10118.883755588673,40.0,63.450527,18.628912071535023
24,40,55,115.505486,318.0,10118.300884955752,38.0,64.70921,19.02654867256637
24,41,55,116.200905,323.0,10065.025568181818,40.0,64.39515,19.886363636363637
24,42,55,116.70174,316.0,10134.947289156626,36.0,64.121704,18.67469879518072
24,43,55,115.230034,316.0,10145.159463487333,39.0,67.68246,16.84053651266766
24,44,55,116.487076,314.0,10093.723372781065,37.0,66.40152,18.04733727810651
24,45,55,114.98969,315.0,10139.085631349782,36.0,66.72529,17.99709724238026
24,46,55,115.03722,314.0,10155.780923994038,38.0,66.399925,19.821162444113263
24,47,55,115.927345,318.0,10111.036873156343,33.0,65.536,18.73156342182891
24,48,55,117.12767,314.0,10099.517345399698,39.0,66.0247,18.552036199095024
24,49,55,115.77007,316.0,10159.244807121662,37.0,68.47479,17.50741839762611
24,50,55,114.255455,317.0,10219.090202177294,41.0,67.198654,16.796267496111973
24,51,55,115.70384,324.0,10097.659670164918,38.0,65.03442,19.04047976011994
24,52,55,114.7068,324.0,10148.25499231951,36.0,65.6319,19.047619047619047
24,53,55,113.12775,334.0,10064.634036144578,42.0,65.16335,19.126506024096386
24,54,55,114.80276,336.0,10156.60909090909,42.0,65.33431,20.0
24,55,55,116.99728,323.0,10163.630338733432,42.0,64.809235,18.998527245949926
24,56,55,112.325,335.0,10031.267669172932,39.0,64.17906,21.804511278195488
24,57,55,114.34379,333.0,10095.814925373134,38.0,63.834694,22.08955223880597
24,58,55,113.5604,319.0,10156.499243570348,36.0,65.151726,18.15431164901664
